cpc,cohesin,e,time,chr_length,distances
0.1,0.09,0.01,0.029622,2.164680,[] 
0.1,0.09,0.01,0.002003,1.082340,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.028130,2.345070,[] 
0.1,0.09,0.01,0.000543,2.525460,[] 
0.1,0.09,0.01,0.020474,2.104550,[] 
0.1,0.09,0.01,0.023465,3.607800,[] 
0.1,0.09,0.01,0.015991,2.525460,2.0558709145506 
0.1,0.09,0.01,0.026505,1.563380,[] 
0.1,0.09,0.01,0.026912,2.104550,[] 
0.1,0.09,0.01,0.018736,2.284940,2.0558709145506 
0.1,0.09,0.01,0.004126,2.946370,[0.604718647208352 0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 1.81070992089053] 
0.1,0.09,0.01,0.006519,2.345070,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.005450,1.864030,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.001251,1.382990,[] 
0.1,0.09,0.01,0.003200,2.765980,[0.604718647208352 0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 1.4219005861008 0.388809334789733] 
0.1,0.09,0.01,0.018446,1.683640,[] 
0.1,0.09,0.01,0.028117,3.667930,[] 
0.1,0.09,0.01,0.010605,2.585590,[2.0558709145506 0.833597266054549] 
0.1,0.09,0.01,0.012286,0.901950,[] 
0.1,0.09,0.01,0.029451,1.563380,[] 
0.1,0.09,0.01,0.028288,1.382990,[] 
0.1,0.09,0.01,0.020242,2.104550,[] 
0.1,0.09,0.01,0.029564,1.924160,[] 
0.1,0.09,0.01,0.022937,1.382990,[] 
0.1,0.09,0.01,0.010071,1.503250,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.019812,1.623510,[] 
0.1,0.09,0.01,0.007301,2.044420,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.008836,1.563380,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.020340,1.082340,[] 
0.1,0.09,0.01,0.015784,2.284940,2.0558709145506 
0.1,0.09,0.01,0.012306,1.382990,[] 
0.1,0.09,0.01,0.018019,1.563380,[] 
0.1,0.09,0.01,0.022440,2.044420,[] 
0.1,0.09,0.01,0.017445,1.563380,[] 
0.1,0.09,0.01,0.016496,2.465330,2.0558709145506 
0.1,0.09,0.01,0.029897,1.142470,[] 
0.1,0.09,0.01,0.015300,1.022210,[] 
0.1,0.09,0.01,0.002467,1.803900,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.021507,1.202600,[] 
0.1,0.09,0.01,0.029773,1.984290,[] 
0.1,0.09,0.01,0.010596,1.382990,0.833597266054549 
0.1,0.09,0.01,0.029027,1.743770,[] 
0.1,0.09,0.01,0.010353,2.224810,[2.0558709145506 0.833597266054549] 
0.1,0.09,0.01,0.026492,2.104550,[] 
0.1,0.09,0.01,0.013586,2.164680,2.0558709145506 
0.1,0.09,0.01,0.012352,1.022210,[] 
0.1,0.09,0.01,0.006505,2.525460,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.003754,0.781690,[] 
0.1,0.09,0.01,0.009229,1.262730,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.021690,1.864030,[] 
0.1,0.09,0.01,0.023386,1.984290,[] 
0.1,0.09,0.01,0.020723,2.224810,[] 
0.1,0.09,0.01,0.000291,2.164680,[] 
0.1,0.09,0.01,0.025185,1.803900,[] 
0.1,0.09,0.01,0.027545,1.623510,[] 
0.1,0.09,0.01,0.023024,2.525460,[] 
0.1,0.09,0.01,0.001273,2.164680,[] 
0.1,0.09,0.01,0.011293,1.202600,[] 
0.1,0.09,0.01,0.021031,2.224810,[] 
0.1,0.09,0.01,0.021782,2.164680,[] 
0.1,0.09,0.01,0.006696,2.465330,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.008032,1.022210,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.020091,1.202600,[] 
0.1,0.09,0.01,0.014253,1.984290,[] 
0.1,0.09,0.01,0.018617,1.984290,[] 
0.1,0.09,0.01,0.007057,1.443120,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.005286,2.044420,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.024760,0.962080,[] 
0.1,0.09,0.01,0.022888,1.864030,[] 
0.1,0.09,0.01,0.027887,1.683640,[] 
0.1,0.09,0.01,0.003218,1.803900,[0.606897664710127 0.96512654007688 0.465620058153471 0.367977207901079 0.465601414000614 0.399069799510576] 
0.1,0.09,0.01,0.005437,2.164680,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.002956,2.645720,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 1.4219005861008 0.388809334789733] 
0.1,0.09,0.01,0.014612,2.044420,[] 
0.1,0.09,0.01,0.005765,2.645720,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 1.81070992089053] 
0.1,0.09,0.01,0.026727,2.044420,[] 
0.1,0.09,0.01,0.029837,1.503250,[] 
0.1,0.09,0.01,0.001317,2.525460,[] 
0.1,0.09,0.01,0.016623,2.525460,2.0558709145506 
0.1,0.09,0.01,0.023041,1.563380,[] 
0.1,0.09,0.01,0.009303,2.465330,[1.09074437447372 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.005338,4.209100,[0.604718647208352 0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 1.81070992089053 0.37427348384502] 
0.1,0.09,0.01,0.010107,1.322860,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.006267,3.667930,[0.604718647208352 0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 1.81070992089053] 
0.1,0.09,0.01,0.015211,2.465330,2.0558709145506 
0.1,0.09,0.01,0.027026,3.066630,[] 
0.1,0.09,0.01,0.018752,0.781690,[] 
0.1,0.09,0.01,0.003026,1.743770,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.011652,2.705850,2.0558709145506 
0.1,0.09,0.01,0.001628,3.848320,[0.96512654007688 0.833597266054549 1.81070992089053 0.37427348384502] 
0.1,0.09,0.01,0.014943,1.202600,[] 
0.1,0.09,0.01,0.012869,2.645720,2.0558709145506 
0.1,0.09,0.01,0.029735,3.487540,[] 
0.1,0.09,0.01,0.024190,3.547670,[] 
0.1,0.09,0.01,0.014474,3.006500,2.0558709145506 
0.1,0.09,0.01,0.026657,3.006500,[] 
0.1,0.09,0.01,0.004099,2.886240,[0.604718647208352 0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 1.81070992089053] 
0.1,0.09,0.01,0.011621,0.841820,[] 
0.1,0.09,0.01,0.027634,2.946370,[] 
0.1,0.09,0.01,0.027338,1.262730,[] 
0.1,0.09,0.01,0.021260,2.405200,[] 
0.1,0.09,0.01,0.018422,0.721560,[] 
0.1,0.09,0.01,0.010226,1.984290,0.833597266054549 
0.1,0.09,0.01,0.027884,1.683640,[] 
0.1,0.09,0.01,0.003716,1.563380,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.021762,1.743770,[] 
0.1,0.09,0.01,0.019255,0.841820,[] 
0.1,0.09,0.01,0.024815,1.503250,[] 
0.1,0.09,0.01,0.011862,1.803900,[] 
0.1,0.09,0.01,0.022331,1.262730,[] 
0.1,0.09,0.01,0.024872,4.148970,[] 
0.1,0.09,0.01,0.009602,1.743770,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.016444,2.345070,2.0558709145506 
0.1,0.09,0.01,0.029153,1.322860,[] 
0.1,0.09,0.01,0.016354,1.683640,[] 
0.1,0.09,0.01,0.009837,1.202600,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.018442,2.345070,2.0558709145506 
0.1,0.09,0.01,0.010736,1.503250,[] 
0.1,0.09,0.01,0.022519,2.284940,[] 
0.1,0.09,0.01,0.012320,1.262730,[] 
0.1,0.09,0.01,0.014655,1.142470,[] 
0.1,0.09,0.01,0.020677,1.924160,[] 
0.1,0.09,0.01,0.028951,2.465330,[] 
0.1,0.09,0.01,0.009753,1.022210,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.024931,2.104550,[] 
0.1,0.09,0.01,0.021992,1.202600,[] 
0.1,0.09,0.01,0.028392,1.623510,[] 
0.1,0.09,0.01,0.000949,2.284940,[] 
0.1,0.09,0.01,0.010617,2.405200,[2.0558709145506 0.833597266054549] 
0.1,0.09,0.01,0.019714,1.984290,[] 
0.1,0.09,0.01,0.008374,1.443120,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.006853,1.743770,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.021153,1.142470,[] 
0.1,0.09,0.01,0.018578,1.563380,[] 
0.1,0.09,0.01,0.017566,1.262730,[] 
0.1,0.09,0.01,0.019643,1.743770,[] 
0.1,0.09,0.01,0.001413,1.924160,[] 
0.1,0.09,0.01,0.010371,1.382990,0.833597266054549 
0.1,0.09,0.01,0.013422,1.202600,[] 
0.1,0.09,0.01,0.007162,2.164680,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.021262,1.322860,[] 
0.1,0.09,0.01,0.025456,2.044420,[] 
0.1,0.09,0.01,0.008369,2.405200,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.021733,1.142470,[] 
0.1,0.09,0.01,0.004095,1.864030,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.024873,2.224810,[] 
0.1,0.09,0.01,0.004120,1.623510,[0.606897664710127 0.96512654007688 0.833597266054549 0.465601414000614] 
0.1,0.09,0.01,0.017484,1.803900,[] 
0.1,0.09,0.01,0.010883,2.645720,2.0558709145506 
0.1,0.09,0.01,0.023978,1.443120,[] 
0.1,0.09,0.01,0.014972,1.623510,[] 
0.1,0.09,0.01,0.014549,1.202600,[] 
0.1,0.09,0.01,0.026062,1.683640,[] 
0.1,0.09,0.01,0.010493,1.082340,0.833597266054549 
0.1,0.09,0.01,0.013354,2.164680,2.0558709145506 
0.1,0.09,0.01,0.028627,2.405200,[] 
0.1,0.09,0.01,0.001256,1.803900,[] 
0.1,0.09,0.01,0.028905,1.563380,[] 
0.1,0.09,0.01,0.005620,1.683640,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.019817,2.345070,[] 
0.1,0.09,0.01,0.017419,2.164680,2.0558709145506 
0.1,0.09,0.01,0.020052,2.645720,[] 
0.1,0.09,0.01,0.010722,2.104550,2.0558709145506 
0.1,0.09,0.01,0.029793,1.623510,[] 
0.1,0.09,0.01,0.024089,1.623510,[] 
0.1,0.09,0.01,0.000571,1.443120,[] 
0.1,0.09,0.01,0.002490,1.743770,[0.606897664710127 0.558420781802495 0.406705758274385 0.465620058153471 0.367977207901079 0.465601414000614 0.399069799510576] 
0.1,0.09,0.01,0.028944,0.962080,[] 
0.1,0.09,0.01,0.019339,3.186890,2.0558709145506 
0.1,0.09,0.01,0.006865,1.503250,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.011978,1.022210,[] 
0.1,0.09,0.01,0.003622,0.962080,0.833597266054549 
0.1,0.09,0.01,0.007968,1.443120,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.007654,1.082340,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.009843,0.962080,0.833597266054549 
0.1,0.09,0.01,0.004518,1.202600,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.010329,1.022210,0.833597266054549 
0.1,0.09,0.01,0.003610,0.962080,0.833597266054549 
0.1,0.09,0.01,0.026237,2.044420,[] 
0.1,0.09,0.01,0.002797,1.382990,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.027597,1.262730,[] 
0.1,0.09,0.01,0.011839,1.924160,[] 
0.1,0.09,0.01,0.001405,0.601300,[] 
0.1,0.09,0.01,0.010158,1.683640,0.833597266054549 
0.1,0.09,0.01,0.021834,0.901950,[] 
0.1,0.09,0.01,0.023575,1.864030,[] 
0.1,0.09,0.01,0.016164,0.962080,[] 
0.1,0.09,0.01,0.020355,2.224810,[] 
0.1,0.09,0.01,0.026506,1.803900,[] 
0.1,0.09,0.01,0.001625,1.864030,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.009006,0.962080,0.833597266054549 
0.1,0.09,0.01,0.001369,1.202600,[] 
0.1,0.09,0.01,0.005797,0.901950,0.833597266054549 
0.1,0.09,0.01,0.021355,1.924160,[] 
0.1,0.09,0.01,0.021400,1.984290,[] 
0.1,0.09,0.01,0.026027,1.924160,[] 
0.1,0.09,0.01,0.017268,1.382990,[] 
0.1,0.09,0.01,0.002095,1.683640,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.027356,1.262730,[] 
0.1,0.09,0.01,0.023726,1.322860,[] 
0.1,0.09,0.01,0.008476,2.465330,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.016115,1.202600,[] 
0.1,0.09,0.01,0.029189,1.202600,[] 
0.1,0.09,0.01,0.021211,2.765980,[] 
0.1,0.09,0.01,0.024864,3.848320,[] 
0.1,0.09,0.01,0.012839,1.503250,[] 
0.1,0.09,0.01,0.013947,2.525460,2.0558709145506 
0.1,0.09,0.01,0.016615,1.322860,[] 
0.1,0.09,0.01,0.007973,1.683640,[0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.022192,3.066630,[] 
0.1,0.09,0.01,0.014928,1.503250,[] 
0.1,0.09,0.01,0.019162,2.826110,2.0558709145506 
0.1,0.09,0.01,0.009116,1.984290,[0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.004109,2.104550,[0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549] 
0.1,0.09,0.01,0.014087,2.044420,[] 
0.1,0.09,0.01,0.029768,1.984290,[] 
0.1,0.09,0.01,0.023343,2.104550,[] 
0.1,0.09,0.01,0.023109,3.066630,[] 
0.1,0.09,0.01,0.019798,3.066630,[] 
0.1,0.09,0.01,0.003954,3.848320,[0.302133206583518 0.604718647208352 0.483846709763589 0.606897664710127 0.96512654007688 0.833597266054549 0.465601414000614 0.956299172100181 0.388809334789733 0.37427348384502] 
0.12,0.09,0.01,0.000645,1.082340,[] 
0.12,0.09,0.01,0.016794,3.487540,[] 
0.12,0.09,0.01,0.009023,1.924160,[1.90596808159751 1.83940499352537] 
0.12,0.09,0.01,0.028177,2.826110,[] 
0.12,0.09,0.01,0.029420,2.645720,[] 
0.12,0.09,0.01,0.008595,1.443120,[] 
0.12,0.09,0.01,0.024017,2.044420,[] 
0.12,0.09,0.01,0.026874,1.623510,[] 
0.12,0.09,0.01,0.017918,1.322860,[] 
0.12,0.09,0.01,0.026508,2.705850,[] 
0.12,0.09,0.01,0.028297,2.886240,[] 
0.12,0.09,0.01,0.016464,0.901950,[] 
0.12,0.09,0.01,0.021838,3.547670,[] 
0.12,0.09,0.01,0.017291,1.382990,[] 
0.12,0.09,0.01,0.000775,3.487540,[] 
0.12,0.09,0.01,0.013385,3.547670,[] 
0.12,0.09,0.01,0.019373,3.607800,[] 
0.12,0.09,0.01,0.015622,2.405200,[] 
0.12,0.09,0.01,0.011159,1.322860,[] 
0.12,0.09,0.01,0.028087,2.044420,[] 
0.12,0.09,0.01,0.024860,3.126760,[] 
0.12,0.09,0.01,0.025446,2.645720,[] 
0.12,0.09,0.01,0.011163,1.503250,[] 
0.12,0.09,0.01,0.017773,2.465330,[] 
0.12,0.09,0.01,0.026144,2.104550,[] 
0.12,0.09,0.01,0.027969,1.082340,[] 
0.12,0.09,0.01,0.020027,2.886240,[] 
0.12,0.09,0.01,0.006194,2.345070,[1.08522728427362 0.820740797323892 0.925114624781583 0.914290368743792] 
0.12,0.09,0.01,0.019588,2.585590,[] 
0.12,0.09,0.01,0.002158,2.164680,[1.08522728427362 0.820740797323892 0.925114624781583 0.914290368743792] 
0.12,0.09,0.01,0.012183,0.962080,[] 
0.12,0.09,0.01,0.019975,2.345070,[] 
0.12,0.09,0.01,0.027966,3.066630,[] 
0.12,0.09,0.01,0.024287,3.066630,[] 
0.12,0.09,0.01,0.014511,2.164680,[] 
0.12,0.09,0.01,0.022661,1.082340,[] 
0.12,0.09,0.01,0.012488,2.345070,1.83940499352537 
0.12,0.09,0.01,0.029099,2.525460,[] 
0.12,0.09,0.01,0.029582,2.104550,[] 
0.12,0.09,0.01,0.025873,3.607800,[] 
0.12,0.09,0.01,0.011642,2.525460,1.83940499352537 
0.12,0.09,0.01,0.013614,1.563380,[] 
0.12,0.09,0.01,0.007384,2.104550,[1.90596808159751 1.83940499352537] 
0.12,0.09,0.01,0.023480,2.284940,[] 
0.12,0.09,0.01,0.026425,2.946370,[] 
0.12,0.09,0.01,0.027348,2.345070,[] 
0.12,0.09,0.01,0.016708,1.864030,[] 
0.12,0.09,0.01,0.017923,1.382990,[] 
0.12,0.09,0.01,0.004454,2.765980,[0.555432735139794 1.08522728427362 0.820740797323892 0.925114624781583 0.914290368743792 0.704236581145288] 
0.12,0.09,0.01,0.026924,1.683640,[] 
0.12,0.09,0.01,0.013477,3.667930,[] 
0.12,0.09,0.01,0.006154,2.585590,[1.08522728427362 0.820740797323892 0.925114624781583 0.914290368743792 0.704236581145288] 
0.12,0.09,0.01,0.026918,0.901950,[] 
0.12,0.09,0.01,0.022815,1.563380,[] 
0.12,0.09,0.01,0.026401,1.382990,[] 
0.12,0.09,0.01,0.008524,2.104550,[1.90596808159751 1.83940499352537] 
0.12,0.09,0.01,0.020139,1.924160,[] 
0.12,0.09,0.01,0.019870,1.382990,[] 
0.12,0.09,0.01,0.003673,1.503250,[0.820740797323892 0.925114624781583] 
0.12,0.09,0.01,0.029953,1.623510,[] 
0.12,0.09,0.01,0.008232,2.044420,[1.90596808159751 1.83940499352537] 
0.12,0.09,0.01,0.021432,1.563380,[] 
0.12,0.09,0.01,0.008475,1.082340,[] 
0.12,0.09,0.01,0.026799,2.284940,[] 
0.12,0.09,0.01,0.024716,1.382990,[] 
0.12,0.09,0.01,0.011661,1.563380,[] 
0.12,0.09,0.01,0.014886,2.044420,[] 
0.12,0.09,0.01,0.020773,1.563380,[] 
0.12,0.09,0.01,0.024944,2.465330,[] 
0.12,0.09,0.01,0.018224,1.142470,[] 
0.12,0.09,0.01,0.017180,1.022210,[] 
0.12,0.09,0.01,0.009746,1.803900,[] 
0.12,0.09,0.01,0.013641,1.202600,[] 
0.12,0.09,0.01,0.021333,1.984290,[] 
0.12,0.09,0.01,0.026431,1.382990,[] 
0.12,0.09,0.01,0.021542,1.743770,[] 
0.12,0.09,0.01,0.000555,2.224810,[] 
0.12,0.09,0.01,0.020163,2.104550,[] 
0.12,0.09,0.01,0.013103,2.164680,[] 
0.12,0.09,0.01,0.013081,1.022210,[] 
0.12,0.09,0.01,0.003496,2.525460,[0.555432735139794 0.145040608803322 0.940186675470294 0.820740797323892 0.925114624781583 0.914290368743792] 
0.12,0.09,0.01,0.024339,0.781690,[] 
0.12,0.09,0.01,0.009705,1.262730,[] 
0.12,0.09,0.01,0.007355,1.864030,1.83940499352537 
0.12,0.09,0.01,0.010237,1.984290,1.83940499352537 
0.12,0.09,0.01,0.011221,2.224810,1.83940499352537 
0.12,0.09,0.01,0.016324,2.164680,[] 
0.12,0.09,0.01,0.016783,1.803900,[] 
0.12,0.09,0.01,0.011821,1.623510,[] 
0.12,0.09,0.01,0.011890,2.525460,1.83940499352537 
0.12,0.09,0.01,0.015390,2.164680,[] 
0.12,0.09,0.01,0.019633,1.202600,[] 
0.12,0.09,0.01,0.028394,2.224810,[] 
0.12,0.09,0.01,0.021567,2.164680,[] 
0.12,0.09,0.01,0.011945,2.465330,1.83940499352537 
0.12,0.09,0.01,0.024835,1.022210,[] 
0.12,0.09,0.01,0.004010,1.202600,[0.820740797323892 0.925114624781583] 
0.12,0.09,0.01,0.001804,1.984290,[0.547668313656378 0.537558970617237 0.820740797323892 0.925114624781583 0.914290368743792] 
0.12,0.09,0.01,0.002515,1.984290,[0.145040608803322 0.402627704853056 0.537558970617237 0.820740797323892 0.925114624781583 0.914290368743792] 
0.12,0.09,0.01,0.004892,1.443120,[0.820740797323892 0.925114624781583] 
0.12,0.09,0.01,0.009677,2.044420,[1.90596808159751 1.83940499352537] 
0.12,0.09,0.01,0.009004,0.962080,[] 
0.12,0.09,0.01,0.000348,1.864030,[] 
0.12,0.09,0.01,0.016112,1.683640,[] 
0.12,0.09,0.01,0.002846,1.803900,[] 
0.12,0.09,0.01,0.004372,2.164680,[1.90596808159751 1.83940499352537] 
0.12,0.09,0.01,0.018831,2.645720,[] 
0.12,0.09,0.01,0.025639,2.044420,[] 
0.12,0.09,0.01,0.029065,2.645720,[] 
0.12,0.09,0.01,0.017030,2.044420,[] 
0.12,0.09,0.01,0.029738,1.503250,[] 
0.12,0.09,0.01,0.016512,2.525460,[] 
0.12,0.09,0.01,0.015375,2.525460,[] 
0.12,0.09,0.01,0.009863,1.563380,[] 
0.12,0.09,0.01,0.012825,2.465330,[] 
0.12,0.09,0.01,0.014667,4.209100,[] 
0.12,0.09,0.01,0.002118,1.322860,[0.820740797323892 0.925114624781583] 
0.12,0.09,0.01,0.026472,3.667930,[] 
0.12,0.09,0.01,0.001927,2.465330,[0.555432735139794 1.08522728427362 0.820740797323892 0.925114624781583 0.914290368743792] 
0.12,0.09,0.01,0.013005,3.066630,[] 
0.12,0.09,0.01,0.024648,0.781690,[] 
0.12,0.09,0.01,0.011763,1.743770,[] 
0.12,0.09,0.01,0.018289,2.705850,[] 
0.12,0.09,0.01,0.024405,3.848320,[] 
0.12,0.09,0.01,0.026419,1.202600,[] 
0.12,0.09,0.01,0.027756,2.645720,[] 
0.12,0.09,0.01,0.005685,3.487540,[0.914399512617406 1.08522728427362 0.820740797323892 0.925114624781583 0.914290368743792 0.704236581145288] 
0.12,0.09,0.01,0.007707,3.547670,[0.914399512617406 1.90596808159751 1.83940499352537 0.704236581145288] 
0.12,0.09,0.01,0.026761,3.006500,[] 
0.12,0.09,0.01,0.017683,3.006500,[] 
0.12,0.09,0.01,0.015015,2.886240,[] 
0.12,0.09,0.01,0.018262,0.841820,[] 
0.12,0.09,0.01,0.024417,2.946370,[] 
0.12,0.09,0.01,0.015848,1.262730,[] 
0.12,0.09,0.01,0.006020,2.405200,[1.90596808159751 1.83940499352537] 
0.12,0.09,0.01,0.013522,0.721560,[] 
0.12,0.09,0.01,0.012747,1.984290,[] 
0.12,0.09,0.01,0.028780,1.683640,[] 
0.12,0.09,0.01,0.018471,1.563380,[] 
0.12,0.09,0.01,0.020714,1.743770,[] 
0.12,0.09,0.01,0.021451,0.841820,[] 
0.12,0.09,0.01,0.010332,1.503250,[] 
0.12,0.09,0.01,0.015398,1.803900,[] 
0.12,0.09,0.01,0.016579,1.262730,[] 
0.12,0.09,0.01,0.004660,4.148970,[0.914399512617406 1.08522728427362 0.820740797323892 0.925114624781583 0.914290368743792 0.704236581145288] 
0.12,0.09,0.01,0.016737,1.743770,[] 
0.12,0.09,0.01,0.020689,2.345070,[] 
0.12,0.09,0.01,0.012697,1.322860,[] 
0.12,0.09,0.01,0.024899,1.683640,[] 
0.12,0.09,0.01,0.021774,1.202600,[] 
0.12,0.09,0.01,0.010718,2.345070,1.83940499352537 
0.12,0.09,0.01,0.013521,1.503250,[] 
0.12,0.09,0.01,0.011502,2.284940,1.83940499352537 
0.12,0.09,0.01,0.023085,1.262730,[] 
0.12,0.09,0.01,0.021855,1.142470,[] 
0.12,0.09,0.01,0.012805,1.924160,[] 
0.12,0.09,0.01,0.020647,2.465330,[] 
0.12,0.09,0.01,0.028130,1.022210,[] 
0.12,0.09,0.01,0.023337,2.104550,[] 
0.12,0.09,0.01,0.020996,1.202600,[] 
0.12,0.09,0.01,0.003253,1.623510,[0.820740797323892 0.925114624781583] 
0.12,0.09,0.01,0.011601,2.284940,1.83940499352537 
0.12,0.09,0.01,0.017581,2.405200,[] 
0.12,0.09,0.01,0.013666,1.984290,[] 
0.12,0.09,0.01,0.001497,1.443120,[0.638988132217027 0.719311635724102 0.441161939996535 0.483952684785047] 
0.12,0.09,0.01,0.006802,1.743770,0.820740797323892 
0.12,0.09,0.01,0.024814,1.142470,[] 
0.12,0.09,0.01,0.000464,1.563380,[] 
0.12,0.09,0.01,0.025690,1.262730,[] 
0.12,0.09,0.01,0.002321,1.743770,[0.537558970617237 0.321542317890921 0.499198479432971 0.441161939996535 0.483952684785047 0.125040466617425] 
0.12,0.09,0.01,0.019897,1.924160,[] 
0.12,0.09,0.01,0.014876,1.382990,[] 
0.12,0.09,0.01,0.006482,1.202600,[0.820740797323892 0.925114624781583] 
0.12,0.09,0.01,0.016997,2.164680,[] 
0.12,0.09,0.01,0.003633,1.322860,[0.820740797323892 0.925114624781583] 
0.12,0.09,0.01,0.019955,2.044420,[] 
0.12,0.09,0.01,0.017825,2.405200,[] 
