cpc,cohesin,e,time,chr_length,distances
0.1,0.08,0.0075,0.026642,2.886240,[] 
0.1,0.08,0.0075,0.010417,2.345070,[0.26863993221495 0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196 0.269519384077221] 
0.1,0.08,0.0075,0.019972,2.585590,[] 
0.1,0.08,0.0075,0.013612,2.164680,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.013385,0.962080,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.000510,2.345070,[] 
0.1,0.08,0.0075,0.025800,3.066630,[] 
0.1,0.08,0.0075,0.028087,3.066630,[] 
0.1,0.08,0.0075,0.014337,2.164680,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.017064,1.082340,[] 
0.1,0.08,0.0075,0.029729,2.345070,[] 
0.1,0.08,0.0075,0.012100,2.525460,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.006581,2.104550,[1.1988989847985 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 1.20346210026856] 
0.1,0.08,0.0075,0.025943,3.607800,[] 
0.1,0.08,0.0075,0.020628,2.525460,[] 
0.1,0.08,0.0075,0.005133,1.563380,[0.535660110492821 0.523926235453522] 
0.1,0.08,0.0075,0.000270,2.104550,[] 
0.1,0.08,0.0075,0.005060,2.284940,[0.535660110492821 0.523926235453522] 
0.1,0.08,0.0075,0.006177,2.946370,[1.1988989847985 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 1.20346210026856] 
0.1,0.08,0.0075,0.026987,2.345070,[] 
0.1,0.08,0.0075,0.021223,1.864030,[] 
0.1,0.08,0.0075,0.003947,1.382990,[] 
0.1,0.08,0.0075,0.012724,2.765980,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.019794,1.683640,[] 
0.1,0.08,0.0075,0.009647,3.667930,[0.256157645151413 0.26863993221495 0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196 0.269519384077221 0.256512633411871] 
0.1,0.08,0.0075,0.017876,2.585590,[] 
0.1,0.08,0.0075,0.006302,0.901950,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.005673,1.563380,[0.535660110492821 0.523926235453522] 
0.1,0.08,0.0075,0.006232,1.382990,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.021339,2.104550,[] 
0.1,0.08,0.0075,0.007559,1.924160,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.008076,1.382990,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.014409,1.503250,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.006599,1.623510,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.010606,2.044420,[0.26863993221495 0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196 0.269519384077221] 
0.1,0.08,0.0075,0.019072,1.563380,[] 
0.1,0.08,0.0075,0.022421,1.082340,[] 
0.1,0.08,0.0075,0.014725,2.284940,[] 
0.1,0.08,0.0075,0.018460,1.382990,[] 
0.1,0.08,0.0075,0.009552,1.563380,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.009044,2.044420,[0.26863993221495 0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196 0.269519384077221] 
0.1,0.08,0.0075,0.004239,1.563380,[] 
0.1,0.08,0.0075,0.025243,2.465330,[] 
0.1,0.08,0.0075,0.008614,1.142470,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.027167,1.022210,[] 
0.1,0.08,0.0075,0.003383,1.803900,[1.73501355259002 1.72899979629341] 
0.1,0.08,0.0075,0.018347,1.202600,[] 
0.1,0.08,0.0075,0.008485,1.984290,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.015186,1.382990,[] 
0.1,0.08,0.0075,0.016104,1.743770,[] 
0.1,0.08,0.0075,0.001558,2.224810,[] 
0.1,0.08,0.0075,0.013060,2.104550,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.006535,2.164680,[1.1988989847985 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 1.20346210026856] 
0.1,0.08,0.0075,0.027438,1.022210,[] 
0.1,0.08,0.0075,0.020659,2.525460,[] 
0.1,0.08,0.0075,0.003462,0.781690,[] 
0.1,0.08,0.0075,0.010744,1.262730,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.009142,1.864030,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.009029,1.984290,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.016769,2.224810,[] 
0.1,0.08,0.0075,0.023778,2.164680,[] 
0.1,0.08,0.0075,0.014035,1.803900,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.023628,1.623510,[] 
0.1,0.08,0.0075,0.012506,2.525460,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.022084,2.164680,[] 
0.1,0.08,0.0075,0.010675,1.202600,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.028362,2.224810,[] 
0.1,0.08,0.0075,0.022397,2.164680,[] 
0.1,0.08,0.0075,0.000584,2.465330,[] 
0.1,0.08,0.0075,0.022545,1.022210,[] 
0.1,0.08,0.0075,0.027220,1.202600,[] 
0.1,0.08,0.0075,0.010381,1.984290,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.002127,1.984290,[] 
0.1,0.08,0.0075,0.025523,1.443120,[] 
0.1,0.08,0.0075,0.002815,2.044420,[] 
0.1,0.08,0.0075,0.016402,0.962080,[] 
0.1,0.08,0.0075,0.027322,1.864030,[] 
0.1,0.08,0.0075,0.015578,1.683640,[] 
0.1,0.08,0.0075,0.001550,1.803900,[] 
0.1,0.08,0.0075,0.013156,2.164680,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.020624,2.645720,[] 
0.1,0.08,0.0075,0.007797,2.044420,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.026729,2.645720,[] 
0.1,0.08,0.0075,0.013715,2.044420,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.006921,1.503250,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.005844,2.525460,[1.37180110427291 0.535660110492821 0.523926235453522 1.37750307146648] 
0.1,0.08,0.0075,0.025345,2.525460,[] 
0.1,0.08,0.0075,0.022119,1.563380,[] 
0.1,0.08,0.0075,0.019751,2.465330,[] 
0.1,0.08,0.0075,0.003194,4.209100,[1.73501355259002 1.72899979629341] 
0.1,0.08,0.0075,0.024936,1.322860,[] 
0.1,0.08,0.0075,0.013565,3.667930,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.019402,2.465330,[] 
0.1,0.08,0.0075,0.026968,3.066630,[] 
0.1,0.08,0.0075,0.003300,0.781690,[] 
0.1,0.08,0.0075,0.018002,1.743770,[] 
0.1,0.08,0.0075,0.000488,2.705850,[] 
0.1,0.08,0.0075,0.002719,3.848320,[1.73501355259002 1.72899979629341] 
0.1,0.08,0.0075,0.026999,1.202600,[] 
0.1,0.08,0.0075,0.016324,2.645720,[] 
0.1,0.08,0.0075,0.019202,3.487540,[] 
0.1,0.08,0.0075,0.007030,3.547670,[1.1988989847985 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 1.20346210026856] 
0.1,0.08,0.0075,0.018495,3.006500,[] 
0.1,0.08,0.0075,0.002353,3.006500,[] 
0.1,0.08,0.0075,0.019244,2.886240,[] 
0.1,0.08,0.0075,0.005254,0.841820,[0.535660110492821 0.523926235453522] 
0.1,0.08,0.0075,0.018442,2.946370,[] 
0.1,0.08,0.0075,0.028912,1.262730,[] 
0.1,0.08,0.0075,0.019939,2.405200,[] 
0.1,0.08,0.0075,0.009885,0.721560,[0.535660110492821 0.523926235453522] 
0.1,0.08,0.0075,0.013641,1.984290,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.000743,1.683640,[] 
0.1,0.08,0.0075,0.015582,1.563380,[] 
0.1,0.08,0.0075,0.029466,1.743770,[] 
0.1,0.08,0.0075,0.021545,0.841820,[] 
0.1,0.08,0.0075,0.011823,1.503250,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.017593,1.803900,[] 
0.1,0.08,0.0075,0.017070,1.262730,[] 
0.1,0.08,0.0075,0.015118,4.148970,[] 
0.1,0.08,0.0075,0.004333,1.743770,[1.73501355259002 1.72899979629341] 
0.1,0.08,0.0075,0.008662,2.345070,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.014922,1.322860,[] 
0.1,0.08,0.0075,0.004224,1.683640,[] 
0.1,0.08,0.0075,0.012099,1.202600,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.017657,2.345070,[] 
0.1,0.08,0.0075,0.024095,1.503250,[] 
0.1,0.08,0.0075,0.014008,2.284940,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.020065,1.262730,[] 
0.1,0.08,0.0075,0.022537,1.142470,[] 
0.1,0.08,0.0075,0.005420,1.924160,[1.37180110427291 0.535660110492821 0.523926235453522 1.37750307146648] 
0.1,0.08,0.0075,0.029797,2.465330,[] 
0.1,0.08,0.0075,0.022913,1.022210,[] 
0.1,0.08,0.0075,0.012531,2.104550,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.013063,1.202600,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.014543,1.623510,[0.535660110492821 0.523926235453522] 
0.1,0.08,0.0075,0.006451,2.284940,[1.1988989847985 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 1.20346210026856] 
0.1,0.08,0.0075,0.024780,2.405200,[] 
0.1,0.08,0.0075,0.029774,1.984290,[] 
0.1,0.08,0.0075,0.003055,1.443120,[] 
0.1,0.08,0.0075,0.010838,1.743770,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.024416,1.142470,[] 
0.1,0.08,0.0075,0.003653,1.563380,[] 
0.1,0.08,0.0075,0.019313,1.262730,[] 
0.1,0.08,0.0075,0.021909,1.743770,[] 
0.1,0.08,0.0075,0.021135,1.924160,[] 
0.1,0.08,0.0075,0.003131,1.382990,[] 
0.1,0.08,0.0075,0.028506,1.202600,[] 
0.1,0.08,0.0075,0.012598,2.164680,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.016653,1.322860,[] 
0.1,0.08,0.0075,0.002936,2.044420,[] 
0.1,0.08,0.0075,0.014363,2.405200,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.004567,1.142470,[] 
0.1,0.08,0.0075,0.009169,1.864030,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.003891,2.224810,[1.73501355259002 1.72899979629341] 
0.1,0.08,0.0075,0.010211,1.623510,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.019708,1.803900,[] 
0.1,0.08,0.0075,0.015343,2.645720,[] 
0.1,0.08,0.0075,0.023677,1.443120,[] 
0.1,0.08,0.0075,0.017136,1.623510,[] 
0.1,0.08,0.0075,0.001987,1.202600,[] 
0.1,0.08,0.0075,0.007384,1.683640,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.027000,1.082340,[] 
0.1,0.08,0.0075,0.026430,2.164680,[] 
0.1,0.08,0.0075,0.029408,2.405200,[] 
0.1,0.08,0.0075,0.009615,1.803900,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.029335,1.563380,[] 
0.1,0.08,0.0075,0.018236,1.683640,[] 
0.1,0.08,0.0075,0.019370,2.345070,[] 
0.1,0.08,0.0075,0.017862,2.164680,[] 
0.1,0.08,0.0075,0.023695,2.645720,[] 
0.1,0.08,0.0075,0.018130,2.104550,[] 
0.1,0.08,0.0075,0.011203,1.623510,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.005186,1.623510,[0.535660110492821 0.523926235453522] 
0.1,0.08,0.0075,0.001779,1.443120,[] 
0.1,0.08,0.0075,0.004523,1.743770,[] 
0.1,0.08,0.0075,0.011385,0.962080,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.000388,3.186890,[] 
0.1,0.08,0.0075,0.028662,1.503250,[] 
0.1,0.08,0.0075,0.009445,1.022210,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.028369,0.962080,[] 
0.1,0.08,0.0075,0.000859,1.443120,[] 
0.1,0.08,0.0075,0.011789,1.082340,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.008246,0.962080,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.010739,1.202600,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.023163,1.022210,[] 
0.1,0.08,0.0075,0.013226,0.962080,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.001700,2.044420,[] 
0.1,0.08,0.0075,0.001424,1.382990,[] 
0.1,0.08,0.0075,0.015750,1.262730,[] 
0.1,0.08,0.0075,0.022751,1.924160,[] 
0.1,0.08,0.0075,0.029706,0.601300,[] 
0.1,0.08,0.0075,0.027664,1.683640,[] 
0.1,0.08,0.0075,0.023187,0.901950,[] 
0.1,0.08,0.0075,0.022394,1.864030,[] 
0.1,0.08,0.0075,0.009676,0.962080,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.015483,2.224810,[] 
0.1,0.08,0.0075,0.019148,1.803900,[] 
0.1,0.08,0.0075,0.015163,1.864030,[] 
0.1,0.08,0.0075,0.019637,0.962080,[] 
0.1,0.08,0.0075,0.006859,1.202600,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.029138,0.901950,[] 
0.1,0.08,0.0075,0.002547,1.924160,[] 
0.1,0.08,0.0075,0.012236,1.984290,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.029214,1.924160,[] 
0.1,0.08,0.0075,0.014388,1.382990,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.018140,1.683640,[] 
0.1,0.08,0.0075,0.000333,1.262730,[] 
0.1,0.08,0.0075,0.022783,1.322860,[] 
0.1,0.08,0.0075,0.021982,2.465330,[] 
0.1,0.08,0.0075,0.006442,1.202600,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.011775,1.202600,[0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346] 
0.1,0.08,0.0075,0.007782,2.765980,[1.0523572207069 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 1.0575038486291] 
0.1,0.08,0.0075,0.002330,3.848320,[] 
0.1,0.08,0.0075,0.006523,1.503250,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.014371,2.525460,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.015269,1.322860,[] 
0.1,0.08,0.0075,0.024860,1.683640,[] 
0.1,0.08,0.0075,0.012241,3.066630,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.011916,1.503250,[0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689] 
0.1,0.08,0.0075,0.028224,2.826110,[] 
0.1,0.08,0.0075,0.009926,1.984290,[0.276118542487131 0.299658043954347 0.31346890970222 0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802 0.312894908148346 0.300686407127689 0.275468635139196] 
0.1,0.08,0.0075,0.003961,2.104550,[] 
0.1,0.08,0.0075,0.020599,2.044420,[] 
0.1,0.08,0.0075,0.027332,1.984290,[] 
0.1,0.08,0.0075,0.014439,2.104550,[0.345872470167746 0.535660110492821 0.523926235453522 0.34701925122802] 
0.1,0.08,0.0075,0.014977,3.066630,[] 
0.1,0.08,0.0075,0.000136,3.066630,[] 
0.1,0.08,0.0075,0.005580,3.848320,[1.37180110427291 0.535660110492821 0.523926235453522 1.37750307146648] 
0.12,0.08,0.0075,0.023389,1.082340,[] 
0.12,0.08,0.0075,0.018323,3.487540,[] 
0.12,0.08,0.0075,0.023770,1.924160,[] 
0.12,0.08,0.0075,0.025133,2.826110,[] 
0.12,0.08,0.0075,0.020616,2.645720,[] 
0.12,0.08,0.0075,0.002441,1.443120,[] 
0.12,0.08,0.0075,0.024176,2.044420,[] 
0.12,0.08,0.0075,0.004041,1.623510,[] 
0.12,0.08,0.0075,0.017090,1.322860,[] 
0.12,0.08,0.0075,0.017232,2.705850,[] 
0.12,0.08,0.0075,0.000482,2.886240,[] 
0.12,0.08,0.0075,0.028029,0.901950,[] 
0.12,0.08,0.0075,0.018431,3.547670,[] 
0.12,0.08,0.0075,0.020044,1.382990,[] 
0.12,0.08,0.0075,0.012643,3.487540,[0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954] 
0.12,0.08,0.0075,0.021066,3.547670,[] 
0.12,0.08,0.0075,0.014108,3.607800,[0.899935901990873 0.889515792041708] 
0.12,0.08,0.0075,0.012256,2.405200,[0.280696576893504 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.280047321180439] 
0.12,0.08,0.0075,0.029631,1.322860,[] 
0.12,0.08,0.0075,0.014543,2.044420,[0.899935901990873 0.889515792041708] 
0.12,0.08,0.0075,0.003514,3.126760,[] 
0.12,0.08,0.0075,0.025714,2.645720,[] 
0.12,0.08,0.0075,0.010248,1.503250,[0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978] 
0.12,0.08,0.0075,0.009480,2.465330,[0.256691644587019 0.269072798737441 0.280696576893504 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.280047321180439 0.270007480993484 0.25745542382402] 
0.12,0.08,0.0075,0.011311,2.104550,[0.269072798737441 0.280696576893504 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.280047321180439 0.270007480993484] 
0.12,0.08,0.0075,0.026062,1.082340,[] 
0.12,0.08,0.0075,0.015921,2.886240,[] 
0.12,0.08,0.0075,0.000752,2.345070,[] 
0.12,0.08,0.0075,0.007439,2.585590,[1.03121949604509 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 1.03626898216804] 
0.12,0.08,0.0075,0.021678,2.164680,[] 
0.12,0.08,0.0075,0.012952,0.962080,[0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037] 
0.12,0.08,0.0075,0.007831,2.345070,[0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954] 
0.12,0.08,0.0075,0.005672,3.066630,[1.36964074211651 0.55005948276554 0.538564952121338 1.37515110442823] 
0.12,0.08,0.0075,0.006422,3.066630,[1.18689446940056 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 1.19133636245595] 
0.12,0.08,0.0075,0.014821,2.164680,[0.899935901990873 0.889515792041708] 
0.12,0.08,0.0075,0.000987,1.082340,[] 
0.12,0.08,0.0075,0.011157,2.345070,[0.269072798737441 0.280696576893504 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.280047321180439 0.270007480993484] 
0.12,0.08,0.0075,0.010680,2.525460,[0.269072798737441 0.280696576893504 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.280047321180439 0.270007480993484] 
0.12,0.08,0.0075,0.008224,2.104550,[0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954] 
0.12,0.08,0.0075,0.007916,3.607800,[0.88992718827913 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.893883174013195] 
0.12,0.08,0.0075,0.022290,2.525460,[] 
0.12,0.08,0.0075,0.003941,1.563380,[] 
0.12,0.08,0.0075,0.024040,2.104550,[] 
0.12,0.08,0.0075,0.009111,2.284940,[0.269072798737441 0.280696576893504 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.280047321180439 0.270007480993484] 
0.12,0.08,0.0075,0.010262,2.946370,[0.269072798737441 0.280696576893504 0.295741110413383 0.318113056628862 0.349876419225334 0.55005948276554 0.538564952121338 0.35095083992037 0.317503415006978 0.29684541274954 0.280047321180439 0.270007480993484] 
0.12,0.08,0.0075,0.019734,2.345070,[] 
0.12,0.08,0.0075,0.001166,1.864030,[] 
0.12,0.08,0.0075,0.023108,1.382990,[] 
0.12,0.08,0.0075,0.020651,2.765980,[] 
0.12,0.08,0.0075,0.027748,1.683640,[] 
0.12,0.08,0.0075,0.001855,3.667930,[] 
0.12,0.08,0.0075,0.020570,2.585590,[] 
0.12,0.08,0.0075,0.021713,0.901950,[] 
0.12,0.08,0.0075,0.025327,1.563380,[] 
0.12,0.08,0.0075,0.016568,1.382990,[] 
0.12,0.08,0.0075,0.025201,2.104550,[] 
0.12,0.08,0.0075,0.001463,1.924160,[] 
0.12,0.08,0.0075,0.022697,1.382990,[] 
0.12,0.08,0.0075,0.020219,1.503250,[] 
0.12,0.08,0.0075,0.026154,1.623510,[] 
