cpc,cohesin,e,time,chr_length,distances
0.35,0.09,0.0067,0.020178,3.547670,[0.491486963940695 0.494721764467289 0.644045831950006 0.471084325663648 0.842395930103093 1.01879145659977 0.619012331895692 0.966100033478148 0.43923052214747] 
0.35,0.09,0.0067,0.014314,1.382990,[0.471084325663648 0.842395930103093 1.01879145659977 0.145112085818543] 
0.35,0.09,0.0067,0.018698,3.487540,[0.491486963940695 0.494721764467289 0.644045831950006 0.471084325663648 0.842395930103093 1.01879145659977 0.619012331895692 0.966100033478148 0.43923052214747] 
0.35,0.09,0.0067,0.007088,3.547670,[0.491486963940695 0.494721764467289 0.797622915420127 1.15990317229662 3.04313434412108] 
0.35,0.09,0.0067,0.005309,3.607800,[1.83331416560168 1.83713687072724] 
0.35,0.09,0.0067,0.024867,2.405200,[0.644045831950006 1.31348025576674 1.01879145659977 0.619012331895692] 
0.35,0.09,0.0067,0.022986,1.322860,[1.31348025576674 1.01879145659977] 
0.35,0.09,0.0067,0.028008,2.044420,[0.644045831950006 1.31348025576674 1.01879145659977 0.619012331895692] 
0.35,0.09,0.0067,0.003233,3.126760,[1.83331416560168 1.83713687072724] 
0.35,0.09,0.0067,0.005460,2.645720,[1.83331416560168 1.83713687072724] 
0.35,0.09,0.0067,0.002969,1.503250,[] 
