cpc,cohesin,e,time,chr_length,distances
0.1,0.09,0.0089,0.005775,5.892740,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.008252,3.186890,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.000800,6.494040,[] 
0.1,0.09,0.0089,0.024883,6.734560,2.06307624482221 
0.1,0.09,0.0089,0.022893,5.471830,2.06307624482221 
0.1,0.09,0.0089,0.021600,4.690140,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.024641,3.848320,2.06307624482221 
0.1,0.09,0.0089,0.022897,5.351570,2.06307624482221 
0.1,0.09,0.0089,0.003610,2.585590,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747] 
0.1,0.09,0.0089,0.011508,4.509750,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.000835,2.705850,[] 
0.1,0.09,0.0089,0.000038,7.516250,[] 
0.1,0.09,0.0089,0.000209,4.990790,[] 
0.1,0.09,0.0089,0.005023,2.405200,[0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747] 
0.1,0.09,0.0089,0.004503,1.984290,[0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.015431,1.503250,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.012540,4.690140,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.017775,3.186890,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.008290,3.247020,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.017743,5.712350,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.017513,1.803900,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.003638,2.224810,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.002351,1.924160,[0.902728429108191 0.540165608413163 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107] 
0.1,0.09,0.0089,0.000958,4.630010,[] 
0.1,0.09,0.0089,0.005031,4.630010,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.015683,5.892740,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.025174,4.329360,2.06307624482221 
0.1,0.09,0.0089,0.009167,2.585590,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747] 
0.1,0.09,0.0089,0.005719,6.013000,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.754045949266389 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.001947,2.465330,[] 
0.1,0.09,0.0089,0.028299,2.946370,2.06307624482221 
0.1,0.09,0.0089,0.007321,2.585590,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747] 
0.1,0.09,0.0089,0.018706,1.082340,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.006181,1.803900,[0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107] 
0.1,0.09,0.0089,0.007230,1.623510,[0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107] 
0.1,0.09,0.0089,0.022232,1.202600,[] 
0.1,0.09,0.0089,0.004665,1.503250,[0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107] 
0.1,0.09,0.0089,0.024615,1.683640,[] 
0.1,0.09,0.0089,0.002809,1.924160,[0.902728429108191 0.540165608413163 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.029297,1.322860,[] 
0.1,0.09,0.0089,0.019530,4.209100,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.008493,1.803900,[0.617522233730722 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.025926,4.028710,2.06307624482221 
0.1,0.09,0.0089,0.000900,2.345070,[] 
0.1,0.09,0.0089,0.022746,4.509750,2.06307624482221 
0.1,0.09,0.0089,0.026788,2.284940,2.06307624482221 
0.1,0.09,0.0089,0.018498,1.864030,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.021541,5.952870,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.013863,2.705850,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.022679,4.509750,2.06307624482221 
0.1,0.09,0.0089,0.000212,4.209100,[] 
0.1,0.09,0.0089,0.005782,1.022210,[0.199366946025259 0.754045949266389 0.469559093956855 0.370571703956902] 
0.1,0.09,0.0089,0.002731,3.667930,[0.939783578722291 0.902728429108191 0.540165608413163 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.005017,6.373780,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.028152,1.563380,[] 
0.1,0.09,0.0089,0.025377,1.683640,[] 
0.1,0.09,0.0089,0.004100,3.487540,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.019737,1.623510,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.001149,1.082340,[] 
0.1,0.09,0.0089,0.004425,1.803900,[0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107] 
0.1,0.09,0.0089,0.005518,2.765980,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674] 
0.1,0.09,0.0089,0.019275,1.803900,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.025581,4.088840,2.06307624482221 
0.1,0.09,0.0089,0.025485,4.389490,2.06307624482221 
0.1,0.09,0.0089,0.014752,3.307150,[0.602367472101421 1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.023317,4.088840,2.06307624482221 
0.1,0.09,0.0089,0.008200,4.269230,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.028883,1.022210,[] 
0.1,0.09,0.0089,0.029573,1.623510,[] 
0.1,0.09,0.0089,0.002521,1.443120,[0.540165608413163 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107] 
0.1,0.09,0.0089,0.009845,2.044420,[0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246] 
0.1,0.09,0.0089,0.008008,4.690140,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.006445,1.623510,[0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107] 
0.1,0.09,0.0089,0.022894,4.990790,2.06307624482221 
0.1,0.09,0.0089,0.010895,2.765980,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.004596,3.667930,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.004924,5.772480,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.026660,3.186890,2.06307624482221 
0.1,0.09,0.0089,0.028223,2.224810,2.06307624482221 
0.1,0.09,0.0089,0.015440,4.569880,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.000548,2.164680,[] 
0.1,0.09,0.0089,0.012511,4.509750,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.003642,4.990790,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.028397,3.367280,2.06307624482221 
0.1,0.09,0.0089,0.008060,1.202600,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.026657,2.284940,2.06307624482221 
0.1,0.09,0.0089,0.026703,3.908450,2.06307624482221 
0.1,0.09,0.0089,0.023132,2.525460,2.06307624482221 
0.1,0.09,0.0089,0.027106,7.035210,2.06307624482221 
0.1,0.09,0.0089,0.000497,6.313650,[] 
0.1,0.09,0.0089,0.028609,4.449620,2.06307624482221 
0.1,0.09,0.0089,0.002243,2.104550,[0.516975722626849 0.540165608413163 0.413247286878486 0.69743502109093 0.592574270703933 0.70065769499536] 
0.1,0.09,0.0089,0.008502,6.313650,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.014554,2.405200,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.028938,7.576380,2.06307624482221 
0.1,0.09,0.0089,0.016937,6.313650,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.008168,4.930660,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.003848,2.465330,[0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747] 
0.1,0.09,0.0089,0.004625,3.487540,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.008012,0.901950,0.840130797913756 
0.1,0.09,0.0089,0.012933,3.968580,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.011800,3.247020,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.012674,2.284940,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.018311,1.984290,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.013315,4.810400,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.000357,2.946370,[] 
0.1,0.09,0.0089,0.001021,4.990790,[] 
0.1,0.09,0.0089,0.011882,2.765980,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.029182,1.803900,[] 
0.1,0.09,0.0089,0.016171,1.382990,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.027182,4.750270,2.06307624482221 
0.1,0.09,0.0089,0.009656,7.215600,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.814414260553421 0.376017601347768] 
0.1,0.09,0.0089,0.008653,4.269230,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.026183,2.525460,2.06307624482221 
0.1,0.09,0.0089,0.023207,2.465330,2.06307624482221 
0.1,0.09,0.0089,0.011746,4.630010,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.026279,1.743770,[] 
0.1,0.09,0.0089,0.012677,4.569880,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.013889,4.148970,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.012653,2.886240,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.013554,4.088840,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.020706,1.743770,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.002846,5.592090,[1.10966334953056 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.021837,5.832610,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.003870,2.465330,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747] 
0.1,0.09,0.0089,0.014781,3.788190,[0.602367472101421 1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.007729,3.848320,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.017612,5.772480,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.006775,2.164680,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.028427,4.870530,2.06307624482221 
0.1,0.09,0.0089,0.001875,5.652220,[2.19323280589206 1.89270138902493 1.05402778096131] 
0.1,0.09,0.0089,0.005453,2.284940,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747] 
0.1,0.09,0.0089,0.018576,3.968580,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.008670,2.044420,[0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246] 
0.1,0.09,0.0089,0.004082,5.471830,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.005621,1.984290,[0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.028462,6.253520,2.06307624482221 
0.1,0.09,0.0089,0.008824,3.908450,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.007056,4.690140,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.019638,1.984290,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.000127,2.164680,[] 
0.1,0.09,0.0089,0.002324,6.373780,[0.540165608413163 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107] 
0.1,0.09,0.0089,0.009207,2.405200,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246] 
0.1,0.09,0.0089,0.006660,2.525460,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747] 
0.1,0.09,0.0089,0.020677,4.870530,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.020824,3.307150,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.025331,2.886240,2.06307624482221 
0.1,0.09,0.0089,0.016623,1.443120,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.016959,5.952870,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.015785,2.585590,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.025536,1.443120,[] 
0.1,0.09,0.0089,0.013269,4.569880,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.011397,4.750270,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.017697,2.345070,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.009067,1.924160,[0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246] 
0.1,0.09,0.0089,0.003004,4.329360,[0.732848658299922 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.011055,0.962080,0.840130797913756 
0.1,0.09,0.0089,0.006602,2.705850,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674] 
0.1,0.09,0.0089,0.019116,4.028710,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.023080,3.667930,2.06307624482221 
0.1,0.09,0.0089,0.012778,4.148970,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.018454,0.781690,[] 
0.1,0.09,0.0089,0.008292,2.345070,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.426934336549747] 
0.1,0.09,0.0089,0.014203,4.449620,[0.602367472101421 1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.009351,4.449620,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246 0.814414260553421 0.376017601347768] 
0.1,0.09,0.0089,0.024573,0.781690,[] 
0.1,0.09,0.0089,0.022076,3.186890,[2.06307624482221 0.840130797913756] 
0.1,0.09,0.0089,0.004286,2.044420,[0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.002026,2.946370,[] 
0.1,0.09,0.0089,0.015805,6.253520,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.022096,2.525460,[2.06307624482221 0.840130797913756] 
0.1,0.09,0.0089,0.024820,3.547670,2.06307624482221 
0.1,0.09,0.0089,0.021402,4.209100,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.026358,6.433910,2.06307624482221 
0.1,0.09,0.0089,0.004836,6.133260,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.005975,2.104550,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.026187,6.854820,2.06307624482221 
0.1,0.09,0.0089,0.013715,6.193390,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.005553,1.443120,[0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107] 
0.1,0.09,0.0089,0.021519,2.044420,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.026228,1.022210,[] 
0.1,0.09,0.0089,0.023688,3.066630,2.06307624482221 
0.1,0.09,0.0089,0.025021,2.946370,2.06307624482221 
0.1,0.09,0.0089,0.015970,1.142470,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.006219,3.547670,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.015742,2.345070,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.025026,1.864030,[] 
0.1,0.09,0.0089,0.006389,4.750270,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.021268,3.968580,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.025597,2.585590,2.06307624482221 
0.1,0.09,0.0089,0.013982,5.231310,[0.602367472101421 1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.013663,1.803900,[0.617522233730722 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.027962,3.968580,2.06307624482221 
0.1,0.09,0.0089,0.018640,1.623510,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.023920,3.968580,2.06307624482221 
0.1,0.09,0.0089,0.011909,1.202600,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.009532,2.405200,[0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 0.983940142122246] 
0.1,0.09,0.0089,0.011235,4.028710,[0.602367472101421 0.492141115799838 0.617522233730722 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.021323,4.690140,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.005725,1.924160,[0.617522233730722 0.199366946025259 0.754045949266389 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139] 
0.1,0.09,0.0089,0.014529,7.395990,[0.602367472101421 1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.003581,6.253520,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.004149,4.209100,[0.309594984411762 0.602367472101421 0.492141115799838 0.617522233730722 0.199366946025259 0.340798662387904 0.413247286878486 0.469559093956855 0.370571703956902 0.449878493881107 0.534061648241139 0.426934336549747 0.387479924003674 0.376017601347768] 
0.1,0.09,0.0089,0.028084,4.870530,2.06307624482221 
0.1,0.09,0.0089,0.029910,4.209100,2.06307624482221 
0.1,0.09,0.0089,0.013005,1.142470,[0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.020982,4.209100,[1.10966334953056 0.953412895291648 0.840130797913756] 
0.1,0.09,0.0089,0.015700,2.705850,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.019339,6.975080,[1.10966334953056 0.953412895291648 0.840130797913756 1.79835440267567] 
0.1,0.09,0.0089,0.023067,3.607800,2.06307624482221 
