cpc,cohesin,e,time,chr_length,distances
0.1,0.09,0.008,0.002722,1.022210,[] 
0.1,0.09,0.008,0.017757,1.803900,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.007205,1.202600,[0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.025146,1.984290,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.025620,1.382990,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.028798,1.743770,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.014610,2.224810,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.006583,2.104550,[0.485208329631607 0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.006758,2.164680,[0.485208329631607 0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.016039,1.022210,0.854686245486197 
0.1,0.09,0.008,0.022769,2.525460,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.010384,0.781690,[] 
0.1,0.09,0.008,0.013779,1.262730,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.019098,1.864030,[0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.027402,1.984290,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.004825,2.224810,[0.485208329631607 0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.021375,2.164680,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.017255,1.803900,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.012939,1.623510,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.026407,2.525460,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.011737,2.164680,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.005344,1.202600,[0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.018910,2.224810,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.018631,2.164680,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.009790,2.465330,[0.485208329631607 0.506011061431929 0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639 0.548344680741219 0.396923676506644] 
0.1,0.09,0.008,0.023972,1.022210,0.854686245486197 
0.1,0.09,0.008,0.029837,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.029283,1.984290,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.003792,1.984290,[0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.006932,1.443120,[0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.000705,2.044420,[] 
0.1,0.09,0.008,0.018129,0.962080,0.854686245486197 
0.1,0.09,0.008,0.003307,1.864030,[] 
0.1,0.09,0.008,0.012160,1.683640,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.026381,1.803900,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.016356,2.164680,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.011009,2.645720,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.445376891572639 0.548344680741219 0.396923676506644 0.404045551102576] 
0.1,0.09,0.008,0.006215,2.044420,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.013155,2.645720,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.028526,2.044420,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.003699,1.503250,[0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.014043,2.525460,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.025560,2.525460,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.001294,1.563380,[] 
0.1,0.09,0.008,0.020628,2.465330,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.029198,4.209100,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.008447,1.322860,[0.29839846458366 0.773784414561788 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.003989,3.667930,[0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 1.34931390835044 0.380710714091412] 
0.1,0.09,0.008,0.020435,2.465330,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.027118,3.066630,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.018213,0.781690,[] 
0.1,0.09,0.008,0.026833,1.743770,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.005766,2.705850,[0.614485052924329 0.485208329631607 0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219 0.396923676506644 0.404045551102576] 
0.1,0.09,0.008,0.022490,3.848320,[0.614485052924329 0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.010321,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.012479,2.645720,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858 0.396923676506644 0.404045551102576] 
0.1,0.09,0.008,0.004640,3.487540,[0.71688504870267 0.485208329631607 0.506011061431929 0.122041548872564 0.527684497485102 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219 0.396923676506644 0.404045551102576 0.380710714091412] 
0.1,0.09,0.008,0.024411,3.547670,[0.614485052924329 0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.018625,3.006500,[0.614485052924329 0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.022011,3.006500,[0.614485052924329 0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.023993,2.886240,[0.614485052924329 0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.002002,0.841820,[] 
0.1,0.09,0.008,0.028331,2.946370,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.014825,1.262730,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.022499,2.405200,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.022119,0.721560,[] 
0.1,0.09,0.008,0.024760,1.984290,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.004662,1.683640,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.013623,1.563380,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.018411,1.743770,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.027766,0.841820,0.854686245486197 
0.1,0.09,0.008,0.024872,1.503250,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.026668,1.803900,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.017348,1.262730,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.017354,4.148970,[0.614485052924329 0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.025458,1.743770,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.001038,2.345070,[] 
0.1,0.09,0.008,0.026364,1.322860,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.012140,1.683640,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.001082,1.202600,[] 
0.1,0.09,0.008,0.022214,2.345070,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.004608,1.503250,[0.527684497485102 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.004283,2.284940,[0.527684497485102 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219 0.396923676506644] 
0.1,0.09,0.008,0.018037,1.262730,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.007574,1.142470,[0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.009647,1.924160,[0.506011061431929 0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.011957,2.465330,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858 0.396923676506644] 
0.1,0.09,0.008,0.012093,1.022210,0.854686245486197 
0.1,0.09,0.008,0.011491,2.104550,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.018146,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.004965,1.623510,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.005595,2.284940,[0.485208329631607 0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219 0.396923676506644] 
0.1,0.09,0.008,0.002815,2.405200,[] 
0.1,0.09,0.008,0.009615,1.984290,[0.506011061431929 0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.022894,1.443120,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.006964,1.743770,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.022023,1.142470,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.020607,1.563380,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.024510,1.262730,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.024625,1.743770,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.008725,1.924160,[0.506011061431929 0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.009200,1.382990,[0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639] 
0.1,0.09,0.008,0.015553,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.009673,2.164680,[0.485208329631607 0.506011061431929 0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.024734,1.322860,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.024092,2.044420,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.016560,2.405200,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.007817,1.142470,[0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.020232,1.864030,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.006946,2.224810,[0.485208329631607 0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.013567,1.623510,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.011430,1.803900,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.016008,2.645720,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.029474,1.443120,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.022444,1.623510,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.029137,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.006976,1.683640,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.015706,1.082340,0.854686245486197 
0.1,0.09,0.008,0.001527,2.164680,[] 
0.1,0.09,0.008,0.022487,2.405200,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.017885,1.803900,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.025465,1.563380,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.029358,1.683640,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.027611,2.345070,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.012164,2.164680,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.000009,2.645720,[] 
0.1,0.09,0.008,0.016064,2.104550,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.006169,1.623510,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.006511,1.623510,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.009674,1.443120,[0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639] 
0.1,0.09,0.008,0.002849,1.743770,[] 
0.1,0.09,0.008,0.022197,0.962080,0.854686245486197 
0.1,0.09,0.008,0.022224,3.186890,[0.614485052924329 0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.016130,1.503250,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.010039,1.022210,[0.773784414561788 0.854686245486197] 
0.1,0.09,0.008,0.024709,0.962080,0.854686245486197 
0.1,0.09,0.008,0.016403,1.443120,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.028424,1.082340,0.854686245486197 
0.1,0.09,0.008,0.026501,0.962080,0.854686245486197 
0.1,0.09,0.008,0.010580,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.016217,1.022210,0.854686245486197 
0.1,0.09,0.008,0.010287,0.962080,0.854686245486197 
0.1,0.09,0.008,0.018481,2.044420,[0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.023639,1.382990,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.022133,1.262730,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.003725,1.924160,[0.890029229789306 0.527684497485102 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.024400,0.601300,[] 
0.1,0.09,0.008,0.000746,1.683640,[] 
0.1,0.09,0.008,0.012294,0.901950,0.854686245486197 
0.1,0.09,0.008,0.021698,1.864030,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.023178,0.962080,0.854686245486197 
0.1,0.09,0.008,0.010895,2.224810,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.022093,1.803900,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.026463,1.864030,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.007195,0.962080,[0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.003842,1.202600,[0.527684497485102 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.006674,0.901950,[0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.010379,1.924160,[0.506011061431929 1.07218287914545 0.854686245486197 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.008511,1.984290,[0.506011061431929 0.29839846458366 0.773784414561788 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219] 
0.1,0.09,0.008,0.027499,1.924160,[1.07218287914545 0.854686245486197 0.993721572313858] 
0.1,0.09,0.008,0.001521,1.382990,[] 
0.1,0.09,0.008,0.017570,1.683640,[0.506011061431929 1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.004828,1.262730,[0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155] 
0.1,0.09,0.008,0.024854,1.322860,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.004967,2.465330,[0.485208329631607 0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639 0.548344680741219 0.396923676506644] 
0.1,0.09,0.008,0.014885,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.029619,1.202600,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.010533,2.765980,[0.614485052924329 0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.445376891572639 0.548344680741219 0.396923676506644 0.404045551102576] 
0.1,0.09,0.008,0.001395,3.848320,[] 
0.1,0.09,0.008,0.006331,1.503250,[0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.011789,2.525460,[0.485208329631607 0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858 0.396923676506644] 
0.1,0.09,0.008,0.009886,1.322860,[0.29839846458366 0.773784414561788 0.854686245486197 0.445376891572639] 
0.1,0.09,0.008,0.006802,1.683640,[0.506011061431929 0.29839846458366 0.351327581774005 0.422456832787783 0.496439753325042 0.358246492161155 0.445376891572639] 
0.1,0.09,0.008,0.027736,3.066630,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.020241,1.503250,[1.07218287914545 0.854686245486197] 
0.1,0.09,0.008,0.028503,2.826110,[0.991219391063536 1.07218287914545 0.854686245486197 0.993721572313858 0.80096922760922] 
0.1,0.09,0.008,0.012975,1.984290,[0.506011061431929 1.07218287914545 0.854686245486197 0.993721572313858] 
