cpc,cohesin,e,time,chr_length,distances
0.1,0.09,0.005,0.028683,1.563380,[] 
0.1,0.09,0.005,0.016360,2.044420,[] 
0.1,0.09,0.005,0.004144,1.563380,[] 
0.1,0.09,0.005,0.004463,2.465330,[] 
0.1,0.09,0.005,0.007698,1.142470,[] 
0.1,0.09,0.005,0.025131,1.022210,[] 
0.1,0.09,0.005,0.007600,1.803900,[] 
0.1,0.09,0.005,0.024339,1.202600,[] 
0.1,0.09,0.005,0.007278,1.984290,[] 
0.1,0.09,0.005,0.027773,1.382990,[] 
0.1,0.09,0.005,0.010458,1.743770,[] 
0.1,0.09,0.005,0.005875,2.224810,[] 
0.1,0.09,0.005,0.007503,2.104550,[] 
0.1,0.09,0.005,0.018408,2.164680,[] 
0.1,0.09,0.005,0.014140,1.022210,[] 
0.1,0.09,0.005,0.010506,2.525460,[] 
0.1,0.09,0.005,0.024821,0.781690,[] 
0.1,0.09,0.005,0.017484,1.262730,[] 
0.1,0.09,0.005,0.016422,1.864030,[] 
0.1,0.09,0.005,0.029994,1.984290,[] 
0.1,0.09,0.005,0.008537,2.224810,[] 
0.1,0.09,0.005,0.022617,2.164680,[] 
0.1,0.09,0.005,0.022511,1.803900,[] 
0.1,0.09,0.005,0.011362,1.623510,[] 
0.1,0.09,0.005,0.016957,2.525460,[] 
0.1,0.09,0.005,0.002264,2.164680,[] 
0.1,0.09,0.005,0.001610,1.202600,[] 
0.1,0.09,0.005,0.015849,2.224810,[] 
0.1,0.09,0.005,0.023264,2.164680,[] 
0.1,0.09,0.005,0.027885,2.465330,[] 
0.1,0.09,0.005,0.003877,1.022210,[] 
0.1,0.09,0.005,0.016982,1.202600,[] 
0.1,0.09,0.005,0.014012,1.984290,[] 
0.1,0.09,0.005,0.000354,1.984290,[] 
0.1,0.09,0.005,0.010062,1.443120,[] 
0.1,0.09,0.005,0.004840,2.044420,[] 
0.1,0.09,0.005,0.023706,0.962080,[] 
0.1,0.09,0.005,0.009288,1.864030,[] 
0.1,0.09,0.005,0.015773,1.683640,[] 
0.1,0.09,0.005,0.004942,1.803900,[] 
0.1,0.09,0.005,0.017963,2.164680,[] 
0.1,0.09,0.005,0.007846,2.645720,[] 
0.1,0.09,0.005,0.019514,2.044420,[] 
0.1,0.09,0.005,0.020563,2.645720,[] 
0.1,0.09,0.005,0.022319,2.044420,[] 
0.1,0.09,0.005,0.013440,1.503250,[] 
0.1,0.09,0.005,0.002499,2.525460,[] 
0.1,0.09,0.005,0.006830,2.525460,[] 
0.1,0.09,0.005,0.027242,1.563380,[] 
0.1,0.09,0.005,0.004544,2.465330,[] 
0.1,0.09,0.005,0.024629,4.209100,[] 
0.1,0.09,0.005,0.016054,1.322860,[] 
0.1,0.09,0.005,0.029706,3.667930,[] 
0.1,0.09,0.005,0.002330,2.465330,[] 
0.1,0.09,0.005,0.013199,3.066630,[] 
0.1,0.09,0.005,0.003180,0.781690,[] 
0.1,0.09,0.005,0.028679,1.743770,[] 
0.1,0.09,0.005,0.000137,2.705850,[] 
0.1,0.09,0.005,0.023102,3.848320,[] 
0.1,0.09,0.005,0.024364,1.202600,[] 
0.1,0.09,0.005,0.025894,2.645720,[] 
0.1,0.09,0.005,0.002516,3.487540,[] 
0.1,0.09,0.005,0.011916,3.547670,[] 
0.1,0.09,0.005,0.007745,3.006500,[] 
0.1,0.09,0.005,0.023843,3.006500,[] 
0.1,0.09,0.005,0.012856,2.886240,[] 
0.1,0.09,0.005,0.027136,0.841820,[] 
0.1,0.09,0.005,0.005418,2.946370,[] 
0.1,0.09,0.005,0.007860,1.262730,[] 
0.1,0.09,0.005,0.004335,2.405200,[] 
0.1,0.09,0.005,0.004053,0.721560,[] 
0.1,0.09,0.005,0.025897,1.984290,[] 
0.1,0.09,0.005,0.017270,1.683640,[] 
0.1,0.09,0.005,0.016379,1.563380,[] 
0.1,0.09,0.005,0.004317,1.743770,[] 
0.1,0.09,0.005,0.025409,0.841820,[] 
0.1,0.09,0.005,0.018527,1.503250,[] 
0.1,0.09,0.005,0.010452,1.803900,[] 
0.1,0.09,0.005,0.015285,1.262730,[] 
0.1,0.09,0.005,0.011966,4.148970,[] 
0.1,0.09,0.005,0.002261,1.743770,[] 
0.1,0.09,0.005,0.007143,2.345070,[] 
0.1,0.09,0.005,0.003671,1.322860,[] 
0.1,0.09,0.005,0.005475,1.683640,[] 
0.1,0.09,0.005,0.029776,1.202600,[] 
0.1,0.09,0.005,0.012422,2.345070,[] 
0.1,0.09,0.005,0.001477,1.503250,[] 
0.1,0.09,0.005,0.026872,2.284940,[] 
0.1,0.09,0.005,0.028122,1.262730,[] 
0.1,0.09,0.005,0.014610,1.142470,[] 
0.1,0.09,0.005,0.014561,1.924160,[] 
0.1,0.09,0.005,0.010051,2.465330,[] 
0.1,0.09,0.005,0.026785,1.022210,[] 
0.1,0.09,0.005,0.010988,2.104550,[] 
0.1,0.09,0.005,0.003308,1.202600,[] 
0.1,0.09,0.005,0.023216,1.623510,[] 
0.1,0.09,0.005,0.011595,2.284940,[] 
0.1,0.09,0.005,0.007190,2.405200,[] 
0.1,0.09,0.005,0.012016,1.984290,[] 
0.1,0.09,0.005,0.002869,1.443120,[] 
0.1,0.09,0.005,0.003925,1.743770,[] 
0.1,0.09,0.005,0.028023,1.142470,[] 
0.1,0.09,0.005,0.028439,1.563380,[] 
0.1,0.09,0.005,0.017108,1.262730,[] 
0.1,0.09,0.005,0.001778,1.743770,[] 
0.1,0.09,0.005,0.006982,1.924160,[] 
0.1,0.09,0.005,0.010503,1.382990,[] 
0.1,0.09,0.005,0.024420,1.202600,[] 
0.1,0.09,0.005,0.000458,2.164680,[] 
0.1,0.09,0.005,0.001279,1.322860,[] 
0.1,0.09,0.005,0.005023,2.044420,[] 
0.1,0.09,0.005,0.019299,2.405200,[] 
0.1,0.09,0.005,0.021753,1.142470,[] 
0.1,0.09,0.005,0.019257,1.864030,[] 
0.1,0.09,0.005,0.013403,2.224810,[] 
0.1,0.09,0.005,0.016260,1.623510,[] 
0.1,0.09,0.005,0.008807,1.803900,[] 
0.1,0.09,0.005,0.022133,2.645720,[] 
0.1,0.09,0.005,0.005615,1.443120,[] 
0.1,0.09,0.005,0.020410,1.623510,[] 
0.1,0.09,0.005,0.005453,1.202600,[] 
0.1,0.09,0.005,0.010950,1.683640,[] 
0.1,0.09,0.005,0.018590,1.082340,[] 
0.1,0.09,0.005,0.023183,2.164680,[] 
0.1,0.09,0.005,0.002409,2.405200,[] 
0.1,0.09,0.005,0.027612,1.803900,[] 
0.1,0.09,0.005,0.023045,1.563380,[] 
0.1,0.09,0.005,0.014461,1.683640,[] 
0.1,0.09,0.005,0.012947,2.345070,[] 
0.1,0.09,0.005,0.013271,2.164680,[] 
0.1,0.09,0.005,0.009099,2.645720,[] 
0.1,0.09,0.005,0.015103,2.104550,[] 
0.1,0.09,0.005,0.015169,1.623510,[] 
0.1,0.09,0.005,0.024281,1.623510,[] 
0.1,0.09,0.005,0.023604,1.443120,[] 
0.1,0.09,0.005,0.019133,1.743770,[] 
0.1,0.09,0.005,0.011241,0.962080,[] 
0.1,0.09,0.005,0.024097,3.186890,[] 
0.1,0.09,0.005,0.015819,1.503250,[] 
0.1,0.09,0.005,0.010413,1.022210,[] 
0.1,0.09,0.005,0.027876,0.962080,[] 
0.1,0.09,0.005,0.026003,1.443120,[] 
0.1,0.09,0.005,0.016330,1.082340,[] 
0.1,0.09,0.005,0.018477,0.962080,[] 
0.1,0.09,0.005,0.017424,1.202600,[] 
0.1,0.09,0.005,0.006165,1.022210,[] 
0.1,0.09,0.005,0.008940,0.962080,[] 
0.1,0.09,0.005,0.013974,2.044420,[] 
0.1,0.09,0.005,0.006839,1.382990,[] 
0.1,0.09,0.005,0.025053,1.262730,[] 
0.1,0.09,0.005,0.005779,1.924160,[] 
0.1,0.09,0.005,0.006703,0.601300,[] 
0.1,0.09,0.005,0.005064,1.683640,[] 
0.1,0.09,0.005,0.006754,0.901950,[] 
0.1,0.09,0.005,0.012924,1.864030,[] 
0.1,0.09,0.005,0.009229,0.962080,[] 
0.1,0.09,0.005,0.027390,2.224810,[] 
0.1,0.09,0.005,0.012759,1.803900,[] 
0.1,0.09,0.005,0.005481,1.864030,[] 
0.1,0.09,0.005,0.026837,0.962080,[] 
0.1,0.09,0.005,0.029056,1.202600,[] 
0.1,0.09,0.005,0.013014,0.901950,[] 
0.1,0.09,0.005,0.003294,1.924160,[] 
0.1,0.09,0.005,0.007651,1.984290,[] 
0.1,0.09,0.005,0.012119,1.924160,[] 
0.1,0.09,0.005,0.017638,1.382990,[] 
0.1,0.09,0.005,0.007773,1.683640,[] 
0.1,0.09,0.005,0.017871,1.262730,[] 
0.1,0.09,0.005,0.021083,1.322860,[] 
0.1,0.09,0.005,0.006572,2.465330,[] 
0.1,0.09,0.005,0.003479,1.202600,[] 
0.1,0.09,0.005,0.008792,1.202600,[] 
0.1,0.09,0.005,0.009447,2.765980,[] 
0.1,0.09,0.005,0.012570,3.848320,[] 
0.1,0.09,0.005,0.015050,1.503250,[] 
0.1,0.09,0.005,0.002533,2.525460,[] 
0.1,0.09,0.005,0.007777,1.322860,[] 
0.1,0.09,0.005,0.023734,1.683640,[] 
0.1,0.09,0.005,0.000865,3.066630,[] 
0.1,0.09,0.005,0.027519,1.503250,[] 
0.1,0.09,0.005,0.021637,2.826110,[] 
0.1,0.09,0.005,0.014474,1.984290,[] 
0.1,0.09,0.005,0.017137,2.104550,[] 
0.1,0.09,0.005,0.007028,2.044420,[] 
0.1,0.09,0.005,0.013591,1.984290,[] 
0.1,0.09,0.005,0.028525,2.104550,[] 
0.1,0.09,0.005,0.016194,3.066630,[] 
0.1,0.09,0.005,0.015433,3.066630,[] 
0.1,0.09,0.005,0.006857,3.848320,[] 
0.12,0.09,0.005,0.014667,1.082340,[] 
0.12,0.09,0.005,0.018721,3.487540,[] 
0.12,0.09,0.005,0.020372,1.924160,[] 
0.12,0.09,0.005,0.011864,2.826110,[] 
0.12,0.09,0.005,0.011020,2.645720,[] 
0.12,0.09,0.005,0.029631,1.443120,[] 
0.12,0.09,0.005,0.001131,2.044420,[] 
0.12,0.09,0.005,0.026546,1.623510,[] 
0.12,0.09,0.005,0.027386,1.322860,[] 
0.12,0.09,0.005,0.023874,2.705850,[] 
0.12,0.09,0.005,0.002959,2.886240,[] 
0.12,0.09,0.005,0.007851,0.901950,[] 
0.12,0.09,0.005,0.010054,3.547670,[] 
0.12,0.09,0.005,0.020378,1.382990,[] 
0.12,0.09,0.005,0.004092,3.487540,[] 
0.12,0.09,0.005,0.021620,3.547670,[] 
0.12,0.09,0.005,0.003200,3.607800,[] 
0.12,0.09,0.005,0.019595,2.405200,[] 
0.12,0.09,0.005,0.014812,1.322860,[] 
0.12,0.09,0.005,0.023349,2.044420,[] 
0.12,0.09,0.005,0.021429,3.126760,[] 
0.12,0.09,0.005,0.027083,2.645720,[] 
0.12,0.09,0.005,0.026697,1.503250,[] 
0.12,0.09,0.005,0.010013,2.465330,[] 
0.12,0.09,0.005,0.020937,2.104550,[] 
0.12,0.09,0.005,0.005927,1.082340,[] 
0.12,0.09,0.005,0.000914,2.886240,[] 
0.12,0.09,0.005,0.022292,2.345070,[] 
0.12,0.09,0.005,0.014978,2.585590,[] 
0.12,0.09,0.005,0.014375,2.164680,[] 
0.12,0.09,0.005,0.027100,0.962080,[] 
0.12,0.09,0.005,0.018266,2.345070,[] 
0.12,0.09,0.005,0.018500,3.066630,[] 
0.12,0.09,0.005,0.025740,3.066630,[] 
0.12,0.09,0.005,0.024123,2.164680,[] 
0.12,0.09,0.005,0.017270,1.082340,[] 
0.12,0.09,0.005,0.005476,2.345070,[] 
0.12,0.09,0.005,0.007184,2.525460,[] 
0.12,0.09,0.005,0.026544,2.104550,[] 
0.12,0.09,0.005,0.000858,3.607800,[] 
0.12,0.09,0.005,0.029999,2.525460,[] 
0.12,0.09,0.005,0.005026,1.563380,[] 
0.12,0.09,0.005,0.029297,2.104550,[] 
0.12,0.09,0.005,0.021333,2.284940,[] 
0.12,0.09,0.005,0.014980,2.946370,[] 
0.12,0.09,0.005,0.014099,2.345070,[] 
0.12,0.09,0.005,0.001784,1.864030,[] 
0.12,0.09,0.005,0.020410,1.382990,[] 
0.12,0.09,0.005,0.001270,2.765980,[] 
0.12,0.09,0.005,0.002138,1.683640,[] 
0.12,0.09,0.005,0.015610,3.667930,[] 
0.12,0.09,0.005,0.002893,2.585590,[] 
0.12,0.09,0.005,0.024480,0.901950,[] 
0.12,0.09,0.005,0.024460,1.563380,[] 
0.12,0.09,0.005,0.021613,1.382990,[] 
0.12,0.09,0.005,0.004483,2.104550,[] 
0.12,0.09,0.005,0.019731,1.924160,[] 
0.12,0.09,0.005,0.015512,1.382990,[] 
0.12,0.09,0.005,0.029103,1.503250,[] 
0.12,0.09,0.005,0.019411,1.623510,[] 
0.12,0.09,0.005,0.023936,2.044420,[] 
0.12,0.09,0.005,0.013571,1.563380,[] 
0.12,0.09,0.005,0.012930,1.082340,[] 
0.12,0.09,0.005,0.024680,2.284940,[] 
0.12,0.09,0.005,0.002495,1.382990,[] 
0.12,0.09,0.005,0.003981,1.563380,[] 
0.12,0.09,0.005,0.005183,2.044420,[] 
0.12,0.09,0.005,0.011688,1.563380,[] 
0.12,0.09,0.005,0.024855,2.465330,[] 
0.12,0.09,0.005,0.024016,1.142470,[] 
0.12,0.09,0.005,0.001807,1.022210,[] 
0.12,0.09,0.005,0.011934,1.803900,[] 
0.12,0.09,0.005,0.015747,1.202600,[] 
0.12,0.09,0.005,0.012457,1.984290,[] 
0.12,0.09,0.005,0.019630,1.382990,[] 
0.12,0.09,0.005,0.018767,1.743770,[] 
0.12,0.09,0.005,0.008725,2.224810,[] 
0.12,0.09,0.005,0.012898,2.104550,[] 
0.12,0.09,0.005,0.000462,2.164680,[] 
0.12,0.09,0.005,0.029402,1.022210,[] 
0.12,0.09,0.005,0.004994,2.525460,[] 
0.12,0.09,0.005,0.003172,0.781690,[] 
0.12,0.09,0.005,0.011125,1.262730,[] 
0.12,0.09,0.005,0.005917,1.864030,[] 
0.12,0.09,0.005,0.014627,1.984290,[] 
0.12,0.09,0.005,0.010139,2.224810,[] 
0.12,0.09,0.005,0.028424,2.164680,[] 
0.12,0.09,0.005,0.027487,1.803900,[] 
0.12,0.09,0.005,0.001573,1.623510,[] 
0.12,0.09,0.005,0.022035,2.525460,[] 
0.12,0.09,0.005,0.008035,2.164680,[] 
0.12,0.09,0.005,0.012625,1.202600,[] 
0.12,0.09,0.005,0.016359,2.224810,[] 
0.12,0.09,0.005,0.028148,2.164680,[] 
0.12,0.09,0.005,0.012471,2.465330,[] 
0.12,0.09,0.005,0.029349,1.022210,[] 
0.12,0.09,0.005,0.008998,1.202600,[] 
0.12,0.09,0.005,0.020929,1.984290,[] 
0.12,0.09,0.005,0.019890,1.984290,[] 
0.12,0.09,0.005,0.016092,1.443120,[] 
0.12,0.09,0.005,0.020836,2.044420,[] 
0.12,0.09,0.005,0.019893,0.962080,[] 
0.12,0.09,0.005,0.005316,1.864030,[] 
0.12,0.09,0.005,0.003819,1.683640,[] 
0.12,0.09,0.005,0.029814,1.803900,[] 
0.12,0.09,0.005,0.005106,2.164680,[] 
0.12,0.09,0.005,0.000972,2.645720,[] 
0.12,0.09,0.005,0.016743,2.044420,[] 
0.12,0.09,0.005,0.026311,2.645720,[] 
0.12,0.09,0.005,0.019963,2.044420,[] 
0.12,0.09,0.005,0.005681,1.503250,[] 
0.12,0.09,0.005,0.011005,2.525460,[] 
0.12,0.09,0.005,0.013742,2.525460,[] 
0.12,0.09,0.005,0.029280,1.563380,[] 
0.12,0.09,0.005,0.004665,2.465330,[] 
0.12,0.09,0.005,0.025516,4.209100,[] 
0.12,0.09,0.005,0.019228,1.322860,[] 
0.12,0.09,0.005,0.011220,3.667930,[] 
0.12,0.09,0.005,0.005693,2.465330,[] 
0.12,0.09,0.005,0.012769,3.066630,[] 
0.12,0.09,0.005,0.014372,0.781690,[] 
0.12,0.09,0.005,0.003595,1.743770,[] 
0.12,0.09,0.005,0.017575,2.705850,[] 
0.12,0.09,0.005,0.006743,3.848320,[] 
0.12,0.09,0.005,0.011465,1.202600,[] 
0.12,0.09,0.005,0.017378,2.645720,[] 
0.12,0.09,0.005,0.007506,3.487540,[] 
0.12,0.09,0.005,0.008656,3.547670,[] 
0.12,0.09,0.005,0.018391,3.006500,[] 
0.12,0.09,0.005,0.007906,3.006500,[] 
0.12,0.09,0.005,0.024567,2.886240,[] 
0.12,0.09,0.005,0.029283,0.841820,[] 
0.12,0.09,0.005,0.021761,2.946370,[] 
0.12,0.09,0.005,0.010246,1.262730,[] 
0.12,0.09,0.005,0.017403,2.405200,[] 
0.12,0.09,0.005,0.003210,0.721560,[] 
0.12,0.09,0.005,0.027000,1.984290,[] 
0.12,0.09,0.005,0.026205,1.683640,[] 
0.12,0.09,0.005,0.024361,1.563380,[] 
0.12,0.09,0.005,0.007765,1.743770,[] 
0.12,0.09,0.005,0.017703,0.841820,[] 
0.12,0.09,0.005,0.000670,1.503250,[] 
0.12,0.09,0.005,0.012665,1.803900,[] 
0.12,0.09,0.005,0.009312,1.262730,[] 
0.12,0.09,0.005,0.004808,4.148970,[] 
0.12,0.09,0.005,0.005322,1.743770,[] 
0.12,0.09,0.005,0.012592,2.345070,[] 
0.12,0.09,0.005,0.002805,1.322860,[] 
0.12,0.09,0.005,0.017819,1.683640,[] 
0.12,0.09,0.005,0.014020,1.202600,[] 
0.12,0.09,0.005,0.020718,2.345070,[] 
0.12,0.09,0.005,0.020834,1.503250,[] 
0.12,0.09,0.005,0.019008,2.284940,[] 
0.12,0.09,0.005,0.000999,1.262730,[] 
0.12,0.09,0.005,0.002048,1.142470,[] 
0.12,0.09,0.005,0.009512,1.924160,[] 
0.12,0.09,0.005,0.015799,2.465330,[] 
0.12,0.09,0.005,0.019476,1.022210,[] 
0.12,0.09,0.005,0.012129,2.104550,[] 
0.12,0.09,0.005,0.024400,1.202600,[] 
0.12,0.09,0.005,0.021375,1.623510,[] 
0.12,0.09,0.005,0.028821,2.284940,[] 
0.12,0.09,0.005,0.015808,2.405200,[] 
0.12,0.09,0.005,0.009673,1.984290,[] 
0.12,0.09,0.005,0.003142,1.443120,[] 
0.12,0.09,0.005,0.018175,1.743770,[] 
0.12,0.09,0.005,0.023166,1.142470,[] 
0.12,0.09,0.005,0.012595,1.563380,[] 
0.12,0.09,0.005,0.002701,1.262730,[] 
0.12,0.09,0.005,0.007925,1.743770,[] 
0.12,0.09,0.005,0.004568,1.924160,[] 
0.12,0.09,0.005,0.008356,1.382990,[] 
0.12,0.09,0.005,0.013086,1.202600,[] 
0.12,0.09,0.005,0.015674,2.164680,[] 
0.12,0.09,0.005,0.013600,1.322860,[] 
0.12,0.09,0.005,0.026027,2.044420,[] 
0.12,0.09,0.005,0.015402,2.405200,[] 
0.12,0.09,0.005,0.028053,1.142470,[] 
0.12,0.09,0.005,0.018958,1.864030,[] 
0.12,0.09,0.005,0.028468,2.224810,[] 
0.12,0.09,0.005,0.007155,1.623510,[] 
0.12,0.09,0.005,0.020096,1.803900,[] 
0.12,0.09,0.005,0.008591,2.645720,[] 
0.12,0.09,0.005,0.019966,1.443120,[] 
0.12,0.09,0.005,0.020659,1.623510,[] 
0.12,0.09,0.005,0.002020,1.202600,[] 
0.12,0.09,0.005,0.007571,1.683640,[] 
0.12,0.09,0.005,0.006656,1.082340,[] 
0.12,0.09,0.005,0.019843,2.164680,[] 
0.12,0.09,0.005,0.025089,2.405200,[] 
0.12,0.09,0.005,0.010234,1.803900,[] 
0.12,0.09,0.005,0.023187,1.563380,[] 
0.12,0.09,0.005,0.020062,1.683640,[] 
0.12,0.09,0.005,0.000198,2.345070,[] 
0.12,0.09,0.005,0.017886,2.164680,[] 
0.12,0.09,0.005,0.011487,2.645720,[] 
0.12,0.09,0.005,0.027205,2.104550,[] 
0.12,0.09,0.005,0.000034,1.623510,[] 
0.12,0.09,0.005,0.013733,1.623510,[] 
0.12,0.09,0.005,0.012601,1.443120,[] 
0.12,0.09,0.005,0.013686,1.743770,[] 
0.12,0.09,0.005,0.022868,0.962080,[] 
0.12,0.09,0.005,0.009573,3.186890,[] 
0.12,0.09,0.005,0.023299,1.503250,[] 
0.12,0.09,0.005,0.013994,1.022210,[] 
0.12,0.09,0.005,0.001060,0.962080,[] 
0.12,0.09,0.005,0.005220,1.443120,[] 
0.12,0.09,0.005,0.021425,1.082340,[] 
0.12,0.09,0.005,0.014053,0.962080,[] 
0.12,0.09,0.005,0.004532,1.202600,[] 
0.12,0.09,0.005,0.010124,1.022210,[] 
0.12,0.09,0.005,0.018025,0.962080,[] 
0.12,0.09,0.005,0.005690,2.044420,[] 
0.12,0.09,0.005,0.021912,1.382990,[] 
0.12,0.09,0.005,0.007205,1.262730,[] 
0.12,0.09,0.005,0.027222,1.924160,[] 
0.12,0.09,0.005,0.007982,0.601300,[] 
0.12,0.09,0.005,0.022711,1.683640,[] 
0.12,0.09,0.005,0.005597,0.901950,[] 
0.12,0.09,0.005,0.008528,1.864030,[] 
0.12,0.09,0.005,0.002702,0.962080,[] 
0.12,0.09,0.005,0.017091,2.224810,[] 
0.12,0.09,0.005,0.020268,1.803900,[] 
0.12,0.09,0.005,0.016211,1.864030,[] 
0.12,0.09,0.005,0.029860,0.962080,[] 
0.12,0.09,0.005,0.019112,1.202600,[] 
0.12,0.09,0.005,0.019205,0.901950,[] 
0.12,0.09,0.005,0.020135,1.924160,[] 
0.12,0.09,0.005,0.018852,1.984290,[] 
0.12,0.09,0.005,0.028024,1.924160,[] 
0.12,0.09,0.005,0.006194,1.382990,[] 
0.12,0.09,0.005,0.021028,1.683640,[] 
0.12,0.09,0.005,0.007002,1.262730,[] 
0.12,0.09,0.005,0.003539,1.322860,[] 
0.12,0.09,0.005,0.018002,2.465330,[] 
0.12,0.09,0.005,0.013342,1.202600,[] 
0.12,0.09,0.005,0.013596,1.202600,[] 
0.12,0.09,0.005,0.019618,2.765980,[] 
0.12,0.09,0.005,0.022829,3.848320,[] 
0.12,0.09,0.005,0.010378,1.503250,[] 
0.12,0.09,0.005,0.019617,2.525460,[] 
0.12,0.09,0.005,0.012331,1.322860,[] 
0.12,0.09,0.005,0.024947,1.683640,[] 
0.12,0.09,0.005,0.024678,3.066630,[] 
0.12,0.09,0.005,0.007597,1.503250,[] 
0.12,0.09,0.005,0.018173,2.826110,[] 
0.12,0.09,0.005,0.017249,1.984290,[] 
0.12,0.09,0.005,0.016017,2.104550,[] 
0.12,0.09,0.005,0.025769,2.044420,[] 
0.12,0.09,0.005,0.007841,1.984290,[] 
0.12,0.09,0.005,0.009421,2.104550,[] 
0.12,0.09,0.005,0.003529,3.066630,[] 
0.12,0.09,0.005,0.027834,3.066630,[] 
0.12,0.09,0.005,0.019116,3.848320,[] 
0.125,0.09,0.005,0.014383,1.082340,[] 
0.125,0.09,0.005,0.019177,3.487540,[] 
0.125,0.09,0.005,0.016339,1.924160,[] 
0.125,0.09,0.005,0.019415,2.826110,[] 
0.125,0.09,0.005,0.016313,2.645720,[] 
0.125,0.09,0.005,0.021625,1.443120,[] 
0.125,0.09,0.005,0.015669,2.044420,[] 
0.125,0.09,0.005,0.029800,1.623510,[] 
0.125,0.09,0.005,0.006557,1.322860,[] 
0.125,0.09,0.005,0.003172,2.705850,[] 
0.125,0.09,0.005,0.003288,2.886240,[] 
0.125,0.09,0.005,0.001906,0.901950,[] 
0.125,0.09,0.005,0.012129,3.547670,[] 
0.125,0.09,0.005,0.013441,1.382990,[] 
0.125,0.09,0.005,0.010966,3.487540,[] 
0.125,0.09,0.005,0.022887,3.547670,[] 
0.125,0.09,0.005,0.018822,3.607800,[] 
0.125,0.09,0.005,0.023138,2.405200,[] 
0.125,0.09,0.005,0.027960,1.322860,[] 
0.125,0.09,0.005,0.029153,2.044420,[] 
0.125,0.09,0.005,0.005754,3.126760,[] 
0.125,0.09,0.005,0.004161,2.645720,[] 
0.125,0.09,0.005,0.020863,1.503250,[] 
0.125,0.09,0.005,0.002811,2.465330,[] 
0.125,0.09,0.005,0.015742,2.104550,[] 
0.125,0.09,0.005,0.015889,1.082340,[] 
0.125,0.09,0.005,0.025800,2.886240,[] 
0.125,0.09,0.005,0.014525,2.345070,[] 
