cpc,cohesin,e,time,chr_length,distances
0.1,0.09,0.0067,0.007600,1.803900,[] 
0.1,0.09,0.0067,0.024339,1.202600,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.007278,1.984290,[] 
0.1,0.09,0.0067,0.027773,1.382990,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.010458,1.743770,[1.34749952032292 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.005875,2.224810,[] 
0.1,0.09,0.0067,0.007503,2.104550,[] 
0.1,0.09,0.0067,0.018408,2.164680,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.014140,1.022210,[0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.010506,2.525460,[1.34749952032292 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.024821,0.781690,0.794110461849515 
0.1,0.09,0.0067,0.017484,1.262730,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.016422,1.864030,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.029994,1.984290,[0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.008537,2.224810,[1.73801047941404 0.512315481044629] 
0.1,0.09,0.0067,0.022617,2.164680,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.022511,1.803900,[0.551814205396728 1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.011362,1.623510,[1.34749952032292 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.016957,2.525460,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731] 
0.1,0.09,0.0067,0.002264,2.164680,[] 
0.1,0.09,0.0067,0.001610,1.202600,[] 
0.1,0.09,0.0067,0.015849,2.224810,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731] 
0.1,0.09,0.0067,0.023264,2.164680,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.027885,2.465330,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.003877,1.022210,[] 
0.1,0.09,0.0067,0.016982,1.202600,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.014012,1.984290,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.000354,1.984290,[] 
0.1,0.09,0.0067,0.010062,1.443120,[1.34749952032292 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.004840,2.044420,[] 
0.1,0.09,0.0067,0.023706,0.962080,0.794110461849515 
0.1,0.09,0.0067,0.009288,1.864030,[1.73801047941404 0.512315481044629] 
0.1,0.09,0.0067,0.015773,1.683640,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.004942,1.803900,[] 
0.1,0.09,0.0067,0.017963,2.164680,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.007846,2.645720,2.80506909502991 
0.1,0.09,0.0067,0.019514,2.044420,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.020563,2.645720,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731 0.452414439583372] 
0.1,0.09,0.0067,0.022319,2.044420,[0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.013440,1.503250,[0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.002499,2.525460,[] 
0.1,0.09,0.0067,0.006830,2.525460,[] 
0.1,0.09,0.0067,0.027242,1.563380,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.004544,2.465330,[] 
0.1,0.09,0.0067,0.024629,4.209100,[0.71842628880598 0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574 0.36772339804731 0.452414439583372 0.376098826652637] 
0.1,0.09,0.0067,0.016054,1.322860,[0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.029706,3.667930,[0.71842628880598 0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574 0.820137837630682 0.376098826652637] 
0.1,0.09,0.0067,0.002330,2.465330,[] 
0.1,0.09,0.0067,0.013199,3.066630,[0.71842628880598 0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113 0.760676190614632] 
0.1,0.09,0.0067,0.003180,0.781690,[] 
0.1,0.09,0.0067,0.028679,1.743770,[0.551814205396728 1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.000137,2.705850,[] 
0.1,0.09,0.0067,0.023102,3.848320,[0.71842628880598 0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574 0.36772339804731 0.452414439583372 0.376098826652637] 
0.1,0.09,0.0067,0.024364,1.202600,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.025894,2.645720,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574 0.820137837630682] 
0.1,0.09,0.0067,0.002516,3.487540,[] 
0.1,0.09,0.0067,0.011916,3.547670,[0.968452297821635 0.772718929987513 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.007745,3.006500,[2.32444347129828 2.80506909502991] 
0.1,0.09,0.0067,0.023843,3.006500,[0.71842628880598 0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574 0.36772339804731 0.452414439583372] 
0.1,0.09,0.0067,0.012856,2.886240,[0.71842628880598 0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.027136,0.841820,0.794110461849515 
0.1,0.09,0.0067,0.005418,2.946370,[] 
0.1,0.09,0.0067,0.007860,1.262730,[] 
0.1,0.09,0.0067,0.004335,2.405200,[] 
0.1,0.09,0.0067,0.004053,0.721560,[] 
0.1,0.09,0.0067,0.025897,1.984290,[0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.017270,1.683640,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.016379,1.563380,[0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.004317,1.743770,[] 
0.1,0.09,0.0067,0.025409,0.841820,0.794110461849515 
0.1,0.09,0.0067,0.018527,1.503250,[0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.010452,1.803900,[1.34749952032292 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.015285,1.262730,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.011966,4.148970,[0.968452297821635 0.772718929987513 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.002261,1.743770,[] 
0.1,0.09,0.0067,0.007143,2.345070,3.16094115975346 
0.1,0.09,0.0067,0.003671,1.322860,[] 
0.1,0.09,0.0067,0.005475,1.683640,[] 
0.1,0.09,0.0067,0.029776,1.202600,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.012422,2.345070,[0.250026009015655 0.220904724590785 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.001477,1.503250,[] 
0.1,0.09,0.0067,0.026872,2.284940,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.028122,1.262730,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.014610,1.142470,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.014561,1.924160,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.010051,2.465330,[1.34749952032292 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.026785,1.022210,0.794110461849515 
0.1,0.09,0.0067,0.010988,2.104550,[1.34749952032292 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.003308,1.202600,[] 
0.1,0.09,0.0067,0.023216,1.623510,[0.551814205396728 1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.011595,2.284940,[1.34749952032292 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.007190,2.405200,3.16094115975346 
0.1,0.09,0.0067,0.012016,1.984290,[0.772718929987513 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.002869,1.443120,[] 
0.1,0.09,0.0067,0.003925,1.743770,[] 
0.1,0.09,0.0067,0.028023,1.142470,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.028439,1.563380,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.017108,1.262730,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.001778,1.743770,[] 
0.1,0.09,0.0067,0.006982,1.924160,[] 
0.1,0.09,0.0067,0.010503,1.382990,[0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.024420,1.202600,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.000458,2.164680,[] 
0.1,0.09,0.0067,0.001279,1.322860,[] 
0.1,0.09,0.0067,0.005023,2.044420,[] 
0.1,0.09,0.0067,0.019299,2.405200,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731] 
0.1,0.09,0.0067,0.021753,1.142470,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.019257,1.864030,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.013403,2.224810,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.016260,1.623510,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.008807,1.803900,[1.73801047941404 0.512315481044629] 
0.1,0.09,0.0067,0.022133,2.645720,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731 0.452414439583372] 
0.1,0.09,0.0067,0.005615,1.443120,[] 
0.1,0.09,0.0067,0.020410,1.623510,[0.551814205396728 1.01644003633256 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.005453,1.202600,[] 
0.1,0.09,0.0067,0.010950,1.683640,[1.34749952032292 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.018590,1.082340,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.023183,2.164680,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.002409,2.405200,[] 
0.1,0.09,0.0067,0.027612,1.803900,[0.551814205396728 1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.023045,1.563380,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.014461,1.683640,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.012947,2.345070,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.013271,2.164680,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.009099,2.645720,[1.73801047941404 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.015103,2.104550,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.015169,1.623510,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.024281,1.623510,[0.551814205396728 1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.023604,1.443120,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.019133,1.743770,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.011241,0.962080,0.794110461849515 
0.1,0.09,0.0067,0.024097,3.186890,[0.71842628880598 0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574 0.36772339804731 0.452414439583372 0.376098826652637] 
0.1,0.09,0.0067,0.015819,1.503250,[0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.010413,1.022210,0.794110461849515 
0.1,0.09,0.0067,0.027876,0.962080,0.794110461849515 
0.1,0.09,0.0067,0.026003,1.443120,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.016330,1.082340,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.018477,0.962080,[0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.017424,1.202600,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.006165,1.022210,[] 
0.1,0.09,0.0067,0.008940,0.962080,[] 
0.1,0.09,0.0067,0.013974,2.044420,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.006839,1.382990,[] 
0.1,0.09,0.0067,0.025053,1.262730,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.005779,1.924160,[] 
0.1,0.09,0.0067,0.006703,0.601300,[] 
0.1,0.09,0.0067,0.005064,1.683640,[] 
0.1,0.09,0.0067,0.006754,0.901950,[] 
0.1,0.09,0.0067,0.012924,1.864030,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.009229,0.962080,[] 
0.1,0.09,0.0067,0.027390,2.224810,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.012759,1.803900,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.005481,1.864030,[] 
0.1,0.09,0.0067,0.026837,0.962080,0.794110461849515 
0.1,0.09,0.0067,0.029056,1.202600,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.013014,0.901950,[0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.003294,1.924160,[] 
0.1,0.09,0.0067,0.007651,1.984290,[] 
0.1,0.09,0.0067,0.012119,1.924160,[0.772718929987513 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.017638,1.382990,[0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.007773,1.683640,[] 
0.1,0.09,0.0067,0.017871,1.262730,[0.421529299989356 0.594910736343206 0.794110461849515] 
0.1,0.09,0.0067,0.021083,1.322860,[1.01644003633256 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.006572,2.465330,[] 
0.1,0.09,0.0067,0.003479,1.202600,[] 
0.1,0.09,0.0067,0.008792,1.202600,1.73801047941404 
0.1,0.09,0.0067,0.009447,2.765980,[1.34749952032292 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.012570,3.848320,[0.71842628880598 0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 1.06547535929234] 
0.1,0.09,0.0067,0.015050,1.503250,[0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629] 
0.1,0.09,0.0067,0.002533,2.525460,[] 
0.1,0.09,0.0067,0.007777,1.322860,[] 
0.1,0.09,0.0067,0.023734,1.683640,[0.551814205396728 1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.000865,3.066630,[] 
0.1,0.09,0.0067,0.027519,1.503250,[1.01644003633256 0.794110461849515] 
0.1,0.09,0.0067,0.021637,2.826110,[0.71842628880598 0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731 0.452414439583372] 
0.1,0.09,0.0067,0.014474,1.984290,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.017137,2.104550,[0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.007028,2.044420,[] 
0.1,0.09,0.0067,0.013591,1.984290,[0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113] 
0.1,0.09,0.0067,0.028525,2.104550,[0.47093073360644 0.551814205396728 1.01644003633256 0.794110461849515 1.06985608645574] 
0.1,0.09,0.0067,0.016194,3.066630,[0.71842628880598 0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731 0.452414439583372 0.376098826652637] 
0.1,0.09,0.0067,0.015433,3.066630,[0.71842628880598 0.47093073360644 0.551814205396728 0.421529299989356 0.594910736343206 0.794110461849515 0.512315481044629 0.557540605411113 0.36772339804731 0.586464167556154] 
0.1,0.09,0.0067,0.006857,3.848320,[] 
0.12,0.09,0.0067,0.014667,1.082340,[0.819470179219892 0.873618713024832] 
0.12,0.09,0.0067,0.018721,3.487540,[0.32247940238359 0.603652665489159 0.579091431155737 0.566263513975424 0.819470179219892 0.873618713024832 0.787649035671888 0.807038408134113 0.439907862862934] 
0.12,0.09,0.0067,0.020372,1.924160,[0.579091431155737 0.566263513975424 0.819470179219892 0.873618713024832 0.787649035671888] 
0.12,0.09,0.0067,0.011864,2.826110,[0.999779678819408 0.566263513975424 0.819470179219892 0.873618713024832 0.787649035671888 0.956647108972187] 
0.12,0.09,0.0067,0.011020,2.645720,[0.999779678819408 0.566263513975424 0.819470179219892 0.873618713024832 0.787649035671888] 
0.12,0.09,0.0067,0.029631,1.443120,[0.819470179219892 0.873618713024832] 
0.12,0.09,0.0067,0.001131,2.044420,[] 
0.12,0.09,0.0067,0.026546,1.623510,[0.819470179219892 0.873618713024832] 
0.12,0.09,0.0067,0.027386,1.322860,[0.819470179219892 0.873618713024832] 
0.12,0.09,0.0067,0.023874,2.705850,[0.603652665489159 0.579091431155737 0.566263513975424 0.819470179219892 0.873618713024832 0.787649035671888 0.807038408134113] 
0.12,0.09,0.0067,0.002959,2.886240,[] 
0.12,0.09,0.0067,0.007851,0.901950,0.819470179219892 
0.12,0.09,0.0067,0.010054,3.547670,[0.999779678819408 0.566263513975424 0.819470179219892 0.873618713024832 0.787649035671888 0.956647108972187] 
0.12,0.09,0.0067,0.020378,1.382990,[0.566263513975424 0.819470179219892 0.873618713024832] 
0.12,0.09,0.0067,0.004092,3.487540,[] 
0.12,0.09,0.0067,0.021620,3.547670,[0.32247940238359 0.603652665489159 0.579091431155737 0.566263513975424 0.819470179219892 0.873618713024832 0.787649035671888 0.807038408134113 0.439907862862934] 
0.12,0.09,0.0067,0.003200,3.607800,[] 
