cpc,cohesin,e,time,chr_length,distances
0.1,0.08,0.0075,0.023297,2.525460,[] 
0.1,0.08,0.0075,0.020355,1.563380,1.2863469840065 
0.1,0.08,0.0075,0.004808,2.465330,[0.578975459917379 0.53554487969433 0.524041465806601 0.584554321590631] 
0.1,0.08,0.0075,0.004210,4.209100,[0.935809687347924 0.930014080529153] 
0.1,0.08,0.0075,0.019943,1.322860,1.2863469840065 
0.1,0.08,0.0075,0.019644,3.667930,1.2863469840065 
0.1,0.08,0.0075,0.019197,2.465330,1.2863469840065 
0.1,0.08,0.0075,0.005569,3.066630,[0.578975459917379 0.53554487969433 0.524041465806601 0.584554321590631] 
0.1,0.08,0.0075,0.024512,0.781690,[] 
0.1,0.08,0.0075,0.018298,1.743770,1.2863469840065 
0.1,0.08,0.0075,0.027792,2.705850,[] 
0.1,0.08,0.0075,0.019717,3.848320,1.2863469840065 
0.1,0.08,0.0075,0.029980,1.202600,[] 
0.1,0.08,0.0075,0.001392,2.645720,[] 
0.1,0.08,0.0075,0.001106,3.487540,[] 
0.1,0.08,0.0075,0.021408,3.547670,[] 
0.1,0.08,0.0075,0.007254,3.006500,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.004341,3.006500,[] 
0.1,0.08,0.0075,0.001309,2.886240,[] 
0.1,0.08,0.0075,0.024103,0.841820,[] 
0.1,0.08,0.0075,0.025052,2.946370,[] 
0.1,0.08,0.0075,0.006839,1.262730,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.022282,2.405200,[] 
0.1,0.08,0.0075,0.008400,0.721560,[0.53554487969433 0.524041465806601] 
0.1,0.08,0.0075,0.010077,1.984290,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.009807,1.683640,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.001984,1.563380,[] 
0.1,0.08,0.0075,0.002298,1.743770,[] 
0.1,0.08,0.0075,0.014738,0.841820,[] 
0.1,0.08,0.0075,0.011201,1.503250,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.012407,1.803900,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.018456,1.262730,[] 
0.1,0.08,0.0075,0.019760,4.148970,1.2863469840065 
0.1,0.08,0.0075,0.018924,1.743770,1.2863469840065 
0.1,0.08,0.0075,0.010130,2.345070,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.022176,1.322860,[] 
0.1,0.08,0.0075,0.020708,1.683640,[] 
0.1,0.08,0.0075,0.017464,1.202600,1.18817959321389 
0.1,0.08,0.0075,0.026280,2.345070,[] 
0.1,0.08,0.0075,0.028496,1.503250,[] 
0.1,0.08,0.0075,0.025603,2.284940,[] 
0.1,0.08,0.0075,0.009535,1.262730,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.019751,1.142470,[] 
0.1,0.08,0.0075,0.026955,1.924160,[] 
0.1,0.08,0.0075,0.020398,2.465330,1.2863469840065 
0.1,0.08,0.0075,0.029733,1.022210,[] 
0.1,0.08,0.0075,0.014861,2.104550,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.008121,1.202600,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.020633,1.623510,[] 
0.1,0.08,0.0075,0.029605,2.284940,[] 
0.1,0.08,0.0075,0.006259,2.405200,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.409345041450879] 
0.1,0.08,0.0075,0.012367,1.984290,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.004819,1.443120,[0.578975459917379 0.53554487969433 0.524041465806601 0.584554321590631] 
0.1,0.08,0.0075,0.029810,1.743770,[] 
0.1,0.08,0.0075,0.011711,1.142470,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.010118,1.563380,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.027617,1.262730,[] 
0.1,0.08,0.0075,0.013464,1.743770,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.015660,1.924160,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.014903,1.382990,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.024097,1.202600,[] 
0.1,0.08,0.0075,0.023932,2.164680,[] 
0.1,0.08,0.0075,0.003502,1.322860,[] 
0.1,0.08,0.0075,0.018385,2.044420,1.2863469840065 
0.1,0.08,0.0075,0.022974,2.405200,[] 
0.1,0.08,0.0075,0.008467,1.142470,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.008000,1.864030,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.013855,2.224810,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.011035,1.623510,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.014244,1.803900,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.013023,2.645720,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.007585,1.443120,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.004193,1.623510,[0.935809687347924 0.930014080529153] 
0.1,0.08,0.0075,0.007909,1.202600,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.010355,1.683640,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.007503,1.082340,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.000526,2.164680,[] 
0.1,0.08,0.0075,0.013391,2.405200,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.026875,1.803900,[] 
0.1,0.08,0.0075,0.019521,1.563380,1.2863469840065 
0.1,0.08,0.0075,0.004260,1.683640,[0.935809687347924 0.930014080529153] 
0.1,0.08,0.0075,0.007678,2.345070,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.023503,2.164680,[] 
0.1,0.08,0.0075,0.021605,2.645720,[] 
0.1,0.08,0.0075,0.024448,2.104550,[] 
0.1,0.08,0.0075,0.027808,1.623510,[] 
0.1,0.08,0.0075,0.005676,1.623510,[0.578975459917379 0.53554487969433 0.524041465806601 0.584554321590631] 
0.1,0.08,0.0075,0.015648,1.443120,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.008331,1.743770,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.012126,0.962080,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.007121,3.186890,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.010616,1.503250,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.004878,1.022210,[0.53554487969433 0.524041465806601] 
0.1,0.08,0.0075,0.000075,0.962080,[] 
0.1,0.08,0.0075,0.012071,1.443120,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.008299,1.082340,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.005261,0.962080,[0.53554487969433 0.524041465806601] 
0.1,0.08,0.0075,0.017383,1.202600,1.18817959321389 
0.1,0.08,0.0075,0.021414,1.022210,[] 
0.1,0.08,0.0075,0.021405,0.962080,[] 
0.1,0.08,0.0075,0.015092,2.044420,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.009671,1.382990,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.013496,1.262730,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.008809,1.924160,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.020265,0.601300,[] 
0.1,0.08,0.0075,0.027435,1.683640,[] 
0.1,0.08,0.0075,0.008655,0.901950,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.014120,1.864030,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.011615,0.962080,[0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865] 
0.1,0.08,0.0075,0.009459,2.224810,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.011870,1.803900,[0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428] 
0.1,0.08,0.0075,0.026028,1.864030,[] 
0.1,0.08,0.0075,0.028268,0.962080,[] 
0.1,0.08,0.0075,0.000130,1.202600,[] 
0.1,0.08,0.0075,0.017834,0.901950,[] 
0.1,0.08,0.0075,0.023294,1.924160,[] 
0.1,0.08,0.0075,0.018933,1.984290,1.2863469840065 
0.1,0.08,0.0075,0.003468,1.924160,[0.935809687347924 0.930014080529153] 
0.1,0.08,0.0075,0.021065,1.382990,[] 
0.1,0.08,0.0075,0.002898,1.683640,[0.935809687347924 0.930014080529153] 
0.1,0.08,0.0075,0.017336,1.262730,1.18817959321389 
0.1,0.08,0.0075,0.029942,1.322860,[] 
0.1,0.08,0.0075,0.029796,2.465330,[] 
0.1,0.08,0.0075,0.005809,1.202600,[0.578975459917379 0.53554487969433 0.524041465806601 0.584554321590631] 
0.1,0.08,0.0075,0.001120,1.202600,[] 
0.1,0.08,0.0075,0.024527,2.765980,[] 
0.1,0.08,0.0075,0.000836,3.848320,[] 
0.1,0.08,0.0075,0.010883,1.503250,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.005180,2.525460,[0.53554487969433 0.524041465806601] 
0.1,0.08,0.0075,0.014937,1.322860,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.014696,1.683640,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.025626,3.066630,[] 
0.1,0.08,0.0075,0.016920,1.503250,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.005066,2.826110,[0.578975459917379 0.53554487969433 0.524041465806601 0.584554321590631] 
0.1,0.08,0.0075,0.026909,1.984290,[] 
0.1,0.08,0.0075,0.019658,2.104550,1.2863469840065 
0.1,0.08,0.0075,0.014890,2.044420,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.024350,1.984290,[] 
0.1,0.08,0.0075,0.008521,2.104550,[0.163784115018298 0.4049296634241 0.345872440888074 0.53554487969433 0.524041465806601 0.347019262265865 0.317118865141428 0.256030662041891] 
0.1,0.08,0.0075,0.026091,3.066630,[] 
0.1,0.08,0.0075,0.015738,3.066630,[1.2863469840065 1.18817959321389] 
0.1,0.08,0.0075,0.002742,3.848320,[0.935809687347924 0.930014080529153] 
0.12,0.08,0.0075,0.014505,1.082340,[] 
0.12,0.08,0.0075,0.009653,3.487540,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,0.016290,1.924160,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.028696,2.826110,[] 
0.12,0.08,0.0075,0.011023,2.645720,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,0.000793,1.443120,[] 
0.12,0.08,0.0075,0.022179,2.044420,[] 
0.12,0.08,0.0075,0.009743,1.623510,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,0.019949,1.322860,1.20710551213866 
0.12,0.08,0.0075,0.014928,2.705850,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.025717,2.886240,[] 
0.12,0.08,0.0075,0.022446,0.901950,[] 
0.12,0.08,0.0075,0.011929,3.547670,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,0.015413,1.382990,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.017500,3.487540,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.015234,3.547670,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.021997,3.607800,[] 
0.12,0.08,0.0075,0.021838,2.405200,1.20710551213866 
0.12,0.08,0.0075,0.005818,1.322860,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,0.013634,2.044420,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,0.015543,3.126760,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.004468,2.645720,[0.93602250081406 0.930314273421808] 
0.12,0.08,0.0075,0.023431,1.503250,[] 
0.12,0.08,0.0075,0.004956,2.465330,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,0.014838,2.104550,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.007765,1.082340,[0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761] 
0.12,0.08,0.0075,0.018628,2.886240,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.013693,2.345070,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,0.007652,2.585590,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,0.016008,2.164680,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.002744,0.962080,[0.93602250081406 0.930314273421808] 
0.12,0.08,0.0075,0.016818,2.345070,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.025523,3.066630,[] 
0.12,0.08,0.0075,0.021788,3.066630,1.20710551213866 
0.12,0.08,0.0075,0.016133,2.164680,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.020113,1.082340,[] 
0.12,0.08,0.0075,0.025772,2.345070,[] 
0.12,0.08,0.0075,0.016527,2.525460,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.027267,2.104550,[] 
0.12,0.08,0.0075,0.016669,3.607800,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.025697,2.525460,[] 
0.12,0.08,0.0075,0.013554,1.563380,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,0.004808,2.104550,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,0.007100,2.284940,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,0.018311,2.946370,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.012981,2.345070,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,0.018172,1.864030,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,0.007082,1.382990,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,0.027937,2.765980,[] 
0.12,0.08,0.0075,0.021049,1.683640,1.20710551213866 
